longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
77.192,28.629,3.551073405105853e-06,,9.58297387114726e-05,1.2736118e-05,,,5.51033508600085e-06,-1.167533264379017e-05,-1.4320896298158914e-05,0.0001989679585676,1.9356084521859884e-06,3.80568371838308e-06,6.323599e-05,2.381674312346149e-05
77.202,28.629,1.934672036441043e-05,2.160760232072789e-05,7.195916987257078e-05,1.0311369e-05,,,1.2938136933371425e-05,-2.432027713439311e-06,-1.923527270264458e-05,6.541038601426408e-05,2.3772351198658725e-08,1.1829546565422788e-05,0.00010688222,1.609413266123738e-05
77.213,28.629,3.751919939531945e-05,3.0166613214532845e-05,-4.7285533355534426e-07,1.6747288e-05,,,1.766544664860703e-05,,-1.3134393157088198e-05,,1.1639077456493396e-05,4.661701950681163e-06,-5.773302e-06,
77.223,28.629,2.0431485609151423e-05,,5.19213199368096e-06,5.650767e-06,,,6.716039024468046e-06,1.4194696632330306e-05,-9.318285265180748e-06,3.945349817513488e-05,5.76316733713611e-06,-2.16163771256106e-05,-1.5536593e-06,
77.233,28.629,3.157347600790672e-05,5.219725426286459e-05,0.0001111304154619,4.986206e-06,,,1.7699288719086326e-06,,-1.1346047358529177e-05,2.949685585917905e-05,7.54865254748438e-07,1.2477590644266456e-05,-4.4547818e-07,2.286144626850728e-05
77.244,28.629,7.405246287817135e-05,2.1312125682015903e-05,-1.813730364119692e-06,0.00016910965,0.0003580635238904,,-8.731340699341672e-07,,-4.692468337452738e-06,3.745035792235285e-05,5.838112883793656e-06,1.5220349268929567e-05,0.00010145361,2.2239735699258745e-05
77.254,28.629,1.649561272643041e-05,,3.004777227033628e-06,1.809515e-05,,,5.251616585155716e-06,-8.724990948394407e-06,-8.117158358800225e-06,3.745035792235285e-05,1.3827131624566393e-05,1.3876543562219013e-05,0.00012987663,1.751975287334062e-05
77.264,28.629,8.834400796331465e-05,7.704287418164313e-05,5.323056029737927e-06,2.2288024e-05,,-2.9059995085845003e-06,7.842810191505123e-06,-6.901627784827724e-06,8.440183592028916e-06,,-3.3901210372278e-06,-1.2010237924187097e-06,3.3001154e-06,3.904015102307312e-05
77.275,28.629,-3.694728729897179e-05,2.273748759762384e-05,1.4701489817525726e-05,3.0082898e-05,0.0003580635238904,2.718753421504516e-05,1.8835398805094883e-05,,-1.6775513358879834e-05,3.49952642864082e-05,3.2087084491649875e-06,4.074874141224427e-06,-1.2820196e-05,3.3421023545088246e-05
77.285,28.629,1.2409219380060676e-05,,2.5031300538103096e-05,4.0842235e-05,,,4.270304998499341e-06,-2.950680755020585e-05,-2.0981464331271127e-05,7.364466728176922e-05,4.851288849749835e-06,2.154594994863146e-06,3.943326e-05,1.8549555534264076e-05
77.296,28.629,1.637522473174613e-05,5.2128096285741776e-05,2.523633520468138e-05,7.239794e-05,,,5.653373591485433e-06,,-2.118401062034536e-05,2.093756484100595e-05,-1.6005699308152543e-06,2.7072157990915e-06,7.775168e-06,1.8167829693993557e-05
77.306,28.629,,0.0001128103540395,2.890632276830729e-05,4.0109153e-06,,,7.978488611115608e-06,,1.882118993989934e-07,6.347033922793344e-05,-2.2461485968960915e-06,1.172049633169081e-05,8.3184044e-05,3.635911343735643e-05
77.316,28.629,5.538571713259444e-06,2.4239288904936984e-05,5.661023806169396e-06,1.7306724e-05,,,3.398994067538297e-06,-2.031295025517465e-06,-3.4734122891677544e-05,3.7370107747847214e-05,1.0717142231442267e-06,1.3118902870701277e-06,-4.3758696e-06,
77.327,28.629,1.773775693436619e-05,,5.237250661593862e-06,2.6073307e-05,,,-5.98763904235966e-07,-8.644755325803999e-06,-6.981405476835789e-06,2.1164620193303563e-05,7.041444860078627e-06,-3.1507052522528052e-09,7.404125e-05,2.6585581508697945e-05
76.943,28.639,7.039438787614927e-05,5.25856448803097e-05,8.846901619108394e-05,0.00011663299,0.000244197086431,4.705034370999783e-05,6.085300810809713e-06,-9.051812412508298e-06,-1.4002514944877476e-05,4.547219577943906e-05,-1.9300851761272497e-07,1.5642313883290626e-05,0.00015313117,3.363972791703418e-05
76.953,28.639,2.25656658585649e-05,,5.931832674832549e-06,2.1782052e-05,,2.91567175736418e-05,1.99110195353569e-06,-1.3666733138961716e-05,-2.5993316739914007e-05,2.869008130801376e-05,2.2321075903164456e-06,6.229563496162882e-06,5.365786e-05,2.194147600675933e-05
76.963,28.639,8.08412460173713e-06,,7.087434369168477e-06,2.8181417e-05,3.936188295483589e-05,,5.872148904018104e-06,-1.0716231599872117e-06,-4.0125096347765066e-06,3.555363946361467e-05,7.309045031433925e-07,4.117017397220479e-06,9.903431e-05,2.9159145924495533e-05
76.974,28.639,3.188696791767143e-05,,7.688816367590334e-06,1.6772865e-05,0.0001824806677177,7.30466172171873e-06,2.3724560378468595e-06,-7.320986242120853e-06,-2.7662226784741503e-05,,2.525577656342648e-06,-1.402115412929561e-05,1.577953e-06,2.888200106099248e-05
76.984,28.639,1.261631496163318e-05,2.027823211392388e-05,5.6486147514078766e-05,2.0690322e-06,0.0001824806677177,,3.857751380564878e-06,-5.773410904907905e-08,1.2775316236002254e-06,2.7342355679138564e-05,1.4555795132764617e-05,2.1808275505463826e-06,-9.398891e-06,2.77253220701823e-05
76.994,28.639,6.822017894592136e-05,3.138458851026371e-05,3.107244992861524e-05,5.3659765e-05,,,1.097195126931183e-05,,-1.7714653949951753e-05,2.841359491867479e-05,1.4078835874897775e-06,-4.117631306144176e-06,0.000109157794,2.1005336748203263e-05
77.005,28.639,1.5644811355741695e-05,3.5861434298567474e-05,9.322308869741391e-06,2.304221e-05,,,1.5233937119774056e-05,,-1.8590877516544424e-05,3.7677364161936566e-05,7.659742550458759e-06,1.3814069461659528e-05,0.00010248155,2.1605568690574728e-05
77.015,28.639,1.612931737327017e-05,,-4.1134060779768333e-07,1.873968e-05,,2.8671527616097592e-05,3.9901442505652085e-06,,-3.430800688875024e-06,1.3485005183611063e-05,-6.353415301418863e-06,2.377689816057682e-05,0.00012777236,3.138151078019291e-05
77.026,28.639,1.0610767276375556e-05,7.499306957470253e-05,-3.762534674933704e-07,3.1740656e-05,0.0001929437712533,8.648928087495733e-06,3.652701934697689e-06,-9.305827006755862e-06,-7.834122698113788e-06,7.58952519390732e-05,7.508538601541659e-06,6.014078280713875e-06,1.5132083e-05,3.138151078019291e-05
77.036,28.639,1.3367225619731473e-05,2.555479477450717e-05,8.492195775033906e-06,-3.9431206e-06,,,2.4515889890608374e-05,1.2890259313280694e-06,-2.282120294694323e-05,7.108574209269136e-05,-6.79809659231978e-07,1.3734565982304048e-05,0.00019927646,1.7126783859566785e-05
77.046,28.639,-2.038440470641945e-05,6.482894241344184e-05,2.147374470951036e-05,2.5982497e-05,,-6.020570708642481e-06,4.290027391107287e-06,-2.07054090424208e-05,-1.989554220926948e-05,2.3527085431851447e-05,1.1672121900119237e-06,-1.9018079910892995e-06,5.3786527e-05,7.669173646718264e-05
77.057,28.639,1.2323275768721942e-05,5.645207784255035e-05,6.4550849856459536e-06,2.117491e-05,0.0002914695360232,,2.8509721232694574e-06,,-1.2569195860123727e-05,3.6244982766220346e-05,-9.11777442524908e-06,9.356692316941915e-06,8.219587e-06,1.974946462723892e-05
77.067,28.639,4.622226333594881e-05,,2.618232610984705e-05,1.0733754e-05,0.0002914695360232,,1.099682594940532e-05,-6.2720741880184505e-06,2.8694387310679303e-06,0.0001294698158744,2.2489602997666225e-06,1.926856566569768e-05,7.909558e-05,6.535185093525797e-05
77.078,28.639,4.809932761418168e-06,,3.990482946392149e-05,1.0947997e-05,0.0002914695360232,,1.4859555221846676e-06,,-8.80525476532057e-06,7.758791616652161e-05,6.141207450127695e-06,1.5792429621797055e-05,9.017197e-06,2.5713801733218133e-05
77.088,28.639,1.1413967513362875e-05,,4.051026280649239e-06,7.0763667e-06,,,1.053341657097917e-05,,-1.5068339962454049e-05,5.585384496953338e-05,1.1025488674931694e-05,1.22517431009328e-05,0.00011063904,1.968857213796582e-05
77.098,28.639,9.16136286832625e-06,0.0001359360030619,3.4906538530776743e-06,2.246935e-05,,,5.897590654058149e-06,,-4.656999408325646e-06,,4.756626822199905e-06,5.110911843075883e-06,-2.2422498e-06,1.4239649317460136e-05
77.109,28.639,5.428113945527002e-05,2.840232082235161e-05,3.596252781790099e-06,3.7111455e-05,,1.6284207958960906e-05,-1.081113441614434e-05,-1.1767095202230848e-05,-2.7373311240808107e-05,,6.943378593859961e-06,1.6124549802043475e-06,1.6770227e-05,2.65128692262806e-05
77.119,28.639,1.470138431614032e-05,2.2416306819650345e-05,5.311442146194168e-05,1.2517166e-05,,,2.442250888634589e-06,-5.587302894127788e-06,-2.2725003873347305e-05,,-3.577053121261997e-06,2.1838430257048454e-05,9.375221e-06,2.2078831534599885e-05
77.129,28.639,8.702624472789466e-05,2.922647945524659e-05,1.3068918178760214e-06,1.1570839e-05,,3.068336081923917e-05,7.869552973716054e-06,-5.99078612140147e-06,-9.088757906283718e-06,,7.598993306601187e-06,1.0311305231880397e-05,-5.8419228e-06,
77.14,28.639,0.0001431068812962,,6.832328654127195e-05,2.0635704e-05,,,5.6275985116371885e-06,-6.741749984939816e-06,-1.41562195494771e-05,,3.7959273413434858e-06,-8.866225471138023e-06,9.951969e-06,
77.15,28.639,6.426667096093297e-05,2.6484596673981287e-05,1.9174849512637596e-05,3.1537656e-05,,3.068336081923917e-05,1.1414180335123092e-05,,-1.1320569683448412e-05,3.782581916311756e-05,5.499658527696738e-06,-6.283357834035996e-07,0.00026593127,2.452018816256896e-05
77.161,28.639,4.3338641262380406e-05,3.7588964914903045e-05,1.7173877495224588e-05,1.7846038e-05,,,1.4268339327827562e-05,-2.432027713439311e-06,-3.32524314217153e-06,9.17375145945698e-05,2.0853460682701552e-06,6.174745976750273e-06,-5.097279e-06,2.763841621344909e-05
77.171,28.639,7.978714165801648e-06,5.3371481044450775e-05,2.0058892914676107e-05,4.929878e-05,,,8.76169724506326e-06,-1.900343522720505e-05,-1.4320896298158914e-05,3.4309141483390704e-05,-2.4394241791014792e-06,2.4616120697373844e-08,-1.0225879e-07,2.1568310330621895e-05
77.181,28.639,0.0001069773206836,8.562063158024102e-05,-7.827857757547463e-07,1.2593242e-05,,1.3225464499555528e-05,1.0296874279447366e-05,-9.246792615158483e-06,-1.923527270264458e-05,3.437606937950477e-05,1.1639077456493396e-05,6.363418378896313e-06,2.2286424e-05,1.985299240914173e-05
77.192,28.639,0.0001489923015469,2.808839053614065e-05,8.254982276412193e-06,3.9838535e-05,,,2.5293190901720664e-06,,-2.953396142402198e-05,3.3830034226411954e-05,1.77578203874873e-06,-1.1976905625488143e-05,-5.773302e-06,2.122484693245497e-05
77.202,28.639,5.210814924794249e-05,5.457572842715308e-05,5.612921540887328e-06,2.3654302e-05,,,4.2482306525926106e-06,-9.507230060989968e-06,-9.318285265180748e-06,2.0720555767184123e-05,4.508363417699002e-06,2.323707667528652e-05,-1.5536593e-06,2.4172806661226787e-05
77.213,28.639,9.823746222537012e-05,3.8359805330401286e-05,-2.0409308376656557e-07,1.5490681e-05,,,6.4152404775086325e-06,,-4.37521593994461e-05,,1.1466292562545275e-05,5.559143119171495e-06,1.6428888e-06,2.6288114895578477e-05
77.223,28.639,2.61693203356117e-05,2.081869752146304e-05,5.835670890519396e-06,1.2275404e-05,,,5.591894023382338e-06,-8.324991540575866e-06,-1.1161405382154044e-05,,1.0892926184169482e-05,,-1.0148458e-06,2.381674312346149e-05
77.233,28.639,1.5571547919535078e-05,2.724214573390782e-05,0.0001140306922025,5.438755e-05,,2.564638270996511e-05,8.416587661486119e-06,-8.360203537449706e-06,-2.153657806047704e-05,0.0001989679585676,-3.3901210372278e-06,3.6520179946819553e-06,6.631754e-05,2.248429154860787e-05
77.244,28.639,1.3048358596279286e-05,2.0086161384824663e-05,3.079236648773076e-06,2.0481e-05,,,5.812889412482036e-06,1.4633001228503415e-06,-2.712698005780112e-05,,3.2087084491649875e-06,2.0302004486438815e-05,4.679944e-05,
77.254,28.639,7.729958269919734e-06,2.4904427846195176e-05,3.707117684825789e-06,1.6986565e-05,0.0001992374454857,,1.2370491276669782e-05,,-1.6775513358879834e-05,2.269107062602416e-05,7.094232046256366e-07,-4.746876584249549e-06,4.518217e-05,2.024665809585713e-05
77.264,28.639,0.0001770505332387,8.787698607193306e-05,3.3558530958544e-06,1.5441216e-05,,,-4.787149464391405e-06,,-2.0981464331271127e-05,,1.1315109986753669e-05,4.37673452324816e-06,3.470815e-05,
77.275,28.639,7.23304838174954e-05,5.682769915438257e-05,-2.4987746201077243e-06,2.4027799e-05,,,2.345320172025822e-05,,-1.916159635584336e-05,2.342984589631669e-05,-2.2461485968960915e-06,7.642749551450834e-06,5.3406704e-05,2.2179950974532403e-05
77.285,28.639,3.3557709684828296e-05,5.219725426286459e-05,4.1548890294507146e-05,7.474164e-06,,,7.978488611115608e-06,-6.165626018628245e-06,-2.6273699404555373e-05,2.698034586501308e-05,-6.425872101090135e-08,1.2893927305412944e-05,2.1429398e-05,2.786564800771885e-05
77.296,28.639,,2.072778261208441e-05,-1.6160570339707192e-06,3.322958e-05,0.0003133190912194,9.468322787142824e-06,-6.4418995862070005e-06,-5.825394964631414e-06,-3.137911335215904e-05,2.949685585917905e-05,5.135539595357841e-06,2.853311968920025e-07,-4.3758696e-06,3.904015102307312e-05
77.306,28.639,8.319560583913699e-05,7.704287418164313e-05,9.43568920774851e-07,1.851849e-05,,1.079520006896928e-05,6.71690304443473e-06,-1.822211743274238e-05,-6.981405476835789e-06,2.31963877013186e-05,9.703660907689482e-06,9.498560757492667e-06,9.097117e-06,3.3421023545088246e-05
77.316,28.639,-1.2191596397315152e-05,2.044646862486843e-05,1.0861377631954385e-05,5.863523e-06,,,2.971135245388723e-06,-5.766417871200247e-06,-2.347940971958451e-05,2.52398331213044e-05,3.762601636481122e-06,-5.967062679701485e-05,1.5859622e-06,1.8549555534264076e-05
76.932,28.649,1.355081894871546e-05,4.662421633838676e-05,6.703564395138528e-06,8.236578e-06,,8.648928087495733e-06,1.404334125254536e-05,-5.773410904907905e-08,-2.522657268855255e-05,5.0770559028023854e-05,2.3787256395735312e-06,-3.30196871800581e-06,6.609816e-05,2.413549918856006e-05
76.943,28.649,0.0001382118207402,,8.287691343866754e-06,5.578491e-05,,,9.551703442411965e-06,-5.654992037307238e-06,-1.7595866665942594e-05,,1.062622686731629e-05,1.117570627684472e-05,0.00020168658,1.765640809026081e-05
76.953,28.649,0.0001062177470885,2.0921494069625624e-05,9.869913810689468e-06,2.4121107e-05,8.460324897896498e-05,-2.6310603971069213e-06,6.023814876243705e-06,,-2.427832077955827e-05,,4.506261120695854e-06,7.426595857396023e-06,0.00012737018,2.1596231817966327e-05
76.963,28.649,1.6018451788113452e-05,3.6045690649189055e-05,3.646184268291108e-05,7.4004824e-06,,,1.3002562809560914e-05,-7.518356596847298e-06,1.2775316236002254e-06,3.74684423150029e-05,2.8291576654737582e-06,1.333814907411579e-05,9.61238e-06,
76.974,28.649,0.0001252460933756,4.991887180949561e-05,8.30994304124033e-06,2.2609665e-05,8.460324897896498e-05,,1.2774317838193385e-05,-2.947793291241396e-05,-2.56343209912302e-05,,7.659742550458759e-06,8.085232252597052e-07,5.517136e-05,2.348107227589935e-05
76.984,28.649,2.6209099814877845e-05,8.684761996846646e-05,4.17149203713052e-06,3.708789e-05,8.460324897896498e-05,,2.0611672880477272e-05,-9.305827006755862e-06,-1.8590877516544424e-05,3.724711132235825e-05,3.987545824202243e-06,3.864055088342866e-06,-1.1463073e-05,2.194147600675933e-05
76.994,28.649,2.3150436391006224e-05,,4.570219971355982e-06,3.4010704e-05,0.0002355927717871,,1.6227117157541215e-05,-4.4370335672283545e-06,-3.430800688875024e-06,5.785271423519589e-05,6.3208390201907605e-06,7.719033419562038e-06,1.0529343e-06,3.338556780363433e-05
77.005,28.649,8.37508196127601e-06,5.865070488653146e-05,5.895019057788886e-06,1.7613047e-05,0.0002355927717871,6.07173569733277e-06,-2.9564651526925445e-07,-2.07054090424208e-05,-7.834122698113788e-06,3.833727532764897e-05,-6.79809659231978e-07,-1.4116430975263938e-05,6.030462e-06,1.6530126231373288e-05
77.015,28.649,0.0001608111924724,2.800072070385795e-05,4.906655522063375e-05,1.3647328e-05,8.460324897896498e-05,,1.2923787835461551e-05,-1.7932004993781447e-05,-6.406750344467582e-06,4.263376467861235e-05,5.432248599390732e-06,1.0598634617053904e-05,6.454472e-05,2.77253220701823e-05
77.026,28.649,-1.6425095964223146e-05,6.758195377187803e-05,6.671145820291713e-05,2.0560792e-05,2.811718877637759e-05,,1.883603908936493e-05,-6.2720741880184505e-06,-1.0035803825303448e-05,3.555363946361467e-05,5.206843525229488e-06,2.298637991771102e-05,-3.5053224e-06,2.708437932597008e-05
77.036,28.649,7.768741852487437e-06,5.857440555701032e-05,-7.115804692148231e-06,1.5483101e-05,0.0001843820500653,1.6284207958960906e-05,1.1819608516816515e-05,-3.1324084375228267e-06,-7.434020062646596e-06,4.547219577943906e-05,7.320178156078327e-06,6.037251296220347e-06,2.4400664e-05,2.1605568690574728e-05
77.046,28.649,0.0001342712494079,2.972344736917876e-05,1.750353658280801e-05,1.5541818e-05,0.0001843820500653,2.797296838252805e-05,7.007082786003593e-06,-4.803768206329551e-06,-2.8423923140508123e-05,2.7342355679138564e-05,6.141207450127695e-06,-7.295241175597766e-06,6.600502e-06,3.138151078019291e-05
77.057,28.649,8.502190030412748e-05,,2.644072264956776e-05,1.2110397e-05,,1.3225464499555528e-05,6.147249223431572e-06,-9.916851013258564e-06,-2.8423923140508123e-05,,6.8406529862841126e-06,1.000689371721819e-05,0.00012474264,3.138151078019291e-05
77.067,28.649,4.556894782581367e-05,,1.5048265140649164e-06,4.2560103e-05,,1.3225464499555528e-05,5.388772024161881e-06,-1.734126817609649e-05,-3.0474580853478983e-05,3.100419417023659e-05,3.055097010928876e-07,3.4818745916709304e-05,5.0007948e-06,2.813390710798558e-05
77.078,28.649,2.9052623631287133e-06,3.297845250926912e-05,1.078529476217227e-05,3.1416028e-05,,2.718753421504516e-05,6.642742846452165e-06,-6.852315891592298e-06,-4.570843429974048e-06,5.392184903030284e-05,-6.85274790157564e-06,-2.151604348910041e-05,0.00011887211,2.46885228989413e-05
77.088,28.649,2.188114922319073e-05,6.482894241344184e-05,9.347342029286664e-07,1.9420622e-05,,2.718753421504516e-05,1.60808558575809e-05,-4.066005658387439e-06,-3.0014936783118173e-05,1.3485005183611063e-05,1.0678604667191394e-05,-1.5866886542426073e-06,1.6770227e-05,2.496880551916547e-05
77.098,28.649,1.125181279348908e-05,8.258704474428669e-05,7.700893547735177e-06,2.1453536e-05,,,7.673287655052263e-06,-1.0945882422674911e-05,-4.999798693461344e-05,,4.235279448039364e-06,1.8333988919039257e-05,9.375221e-06,3.151167766191065e-05
77.109,28.649,0.0002570707583799,5.645207784255035e-05,3.6734611057909206e-05,2.2496446e-05,,,6.454701178881805e-06,-1.162522312370129e-05,-4.644491127692163e-05,2.3527085431851447e-05,-2.38266716223734e-06,1.259941745956894e-05,-5.8419228e-06,2.7345844500814565e-05
77.119,28.649,1.7322417988907546e-05,,3.515060598147102e-05,7.2701578e-06,,,1.6693384168320335e-05,-2.432027713439311e-06,-1.8072641978506e-05,3.1859101000009105e-05,4.853067821386503e-06,4.248684490448795e-06,7.921317e-05,2.959300582006108e-05
77.129,28.649,0.0001690211793174,2.832627615134697e-05,9.526484973321205e-06,1.730706e-05,,,1.933255589392502e-05,-1.167533264379017e-05,-2.078638863167725e-05,,5.234930085862288e-06,4.456845999811776e-06,1.8683359e-05,4.9758877139538527e-05
77.14,28.649,4.878325489698909e-05,2.7560645321500488e-05,8.883103873813525e-05,2.2428917e-06,,,1.4824540812696796e-05,-9.246792615158483e-06,4.67828670025483e-07,,-9.813307997319498e-07,3.0378744213521718e-06,2.8418446e-05,2.65128692262806e-05
77.15,28.649,1.6713504010112956e-05,2.08852652576752e-05,1.3774116268905344e-05,0.0005366351,,,6.7228966145194136e-06,,-3.1501931516686454e-05,,1.0086679367304896e-06,2.707376097532688e-06,9.754971e-06,1.8545464627095495e-05
77.161,28.649,-1.6388010408263654e-05,3.83481165044941e-05,9.454012797505127e-06,2.0676383e-05,,,3.272730282333214e-07,,-1.923527270264458e-05,,3.828798526228638e-06,5.294446054904256e-06,0.00012423807,2.7816377041745e-05
77.171,28.649,4.432803325471468e-05,3.2625841413391754e-05,4.602399258146761e-06,1.2447616e-05,,1.079520006896928e-05,-2.111239609803306e-06,-1.643377254367806e-05,-2.3359807528322563e-06,2.93879747914616e-05,2.8635015496547567e-06,1.0210608706984203e-05,3.367543e-05,1.9861630789819174e-05
77.181,28.649,0.0001061645598383,2.6484596673981287e-05,1.4289455975813324e-05,6.231711e-05,,1.079520006896928e-05,7.850345355109312e-06,-3.1556882618133386e-07,-9.318285265180748e-06,7.204864959931001e-05,1.178552793135168e-05,-5.153210054231749e-07,3.967288e-05,2.969614251924213e-05
77.192,28.649,0.0001120272791013,,1.2252192391315477e-05,6.9825095e-05,,,9.191256140184125e-06,-2.031295844062697e-05,-4.37521593994461e-05,,1.0892926184169482e-05,5.936590810051712e-07,0.00017115903,2.028725975833368e-05
77.202,28.649,0.0001147512884926,,6.760014343853982e-07,1.4700966e-05,0.000244197086431,5.910997060709633e-07,-1.8743454575087528e-06,-7.283545528480317e-06,-1.2195951967441944e-05,9.17375145945698e-05,5.013104328099871e-06,1.1277412340859884e-05,4.40898e-05,2.049863905995153e-05
77.213,28.649,4.013426587334834e-05,5.3371481044450775e-05,3.129234028165229e-05,3.1599524e-05,3.899828880093992e-05,3.495558848953806e-05,8.450118912151083e-06,-2.7684247470460832e-05,-2.153657806047704e-05,5.1445629651425406e-05,5.8424916460353415e-06,3.922001269529574e-06,5.1154282e-05,3.104377901763655e-05
77.223,28.649,4.812394399777986e-05,4.94746673211921e-05,8.535097731510177e-05,5.589324e-05,4.285966497263871e-05,,2.975742518174229e-06,-1.7780996131477877e-05,-3.728348929143976e-06,2.8874190320493653e-05,3.3708477076288546e-06,1.157193401013501e-05,0.00016114596,3.2696054404368624e-05
77.233,28.649,3.13980235659983e-05,3.7491372495424e-05,-8.288351637020241e-06,1.1712639e-05,4.285966497263871e-05,,1.2444272215361709e-05,-2.947903567473986e-06,-1.6775513358879834e-05,3.169509000144899e-05,9.517637522549194e-07,5.872992915101349e-06,5.0728067e-05,
77.244,28.649,8.011232421267778e-05,2.0504065105342303e-05,-3.80191340809688e-06,2.5986112e-05,,,8.794527275313158e-06,,-2.0981464331271127e-05,2.926907291112002e-05,1.737316551952972e-06,4.728195563075133e-06,5.6804613e-05,3.315371213830076e-05
77.254,28.649,3.45521439157892e-05,6.102790939621627e-05,1.7584590750630014e-05,2.7251888e-05,,,8.905596587283071e-06,,,5.975809108349495e-05,2.6742095542431343e-06,2.0136969396844503e-05,2.5809391e-05,2.3205613615573384e-05
77.264,28.649,4.206005178275518e-05,2.724214573390782e-05,1.651135244173929e-05,1.2385527e-05,,-5.341021278582048e-06,3.771868250623811e-06,-5.766417871200247e-06,-2.7511956432135776e-05,,1.2155900549259968e-05,1.927754419739358e-05,1.3729196e-05,2.248429154860787e-05
77.275,28.649,7.476514292648062e-05,,,1.1060795e-05,4.285966497263871e-05,,3.801161028604838e-06,,-3.137911335215904e-05,2.0720555767184123e-05,1.5833701354495131e-06,-5.871369921806036e-06,-1.0178929e-06,1.918478483275976e-05
77.285,28.649,2.295119884365704e-05,3.0166613214532845e-05,0.0001253001682925,1.929767e-05,4.285966497263871e-05,,1.0037738320534118e-05,,-3.570163244148716e-05,,-1.631115083000623e-06,3.5277446386317024e-06,0.0002954848,2.1503092284547165e-05
77.296,28.649,8.892743608157616e-06,8.787698607193306e-05,-1.2286041055631358e-05,1.9393794e-05,0.0001824806677177,,3.4775378026097314e-06,-1.7295305951847695e-05,-1.3657237104780506e-05,,8.621739652880933e-06,2.9857314984838013e-06,0.00011344479,
77.306,28.649,0.0001093998071155,,6.855130777694285e-06,2.105518e-05,,2.5809942599153143e-05,2.861117354768794e-05,-7.329163963731844e-06,-3.126145429632743e-06,5.082922871224582e-05,1.0997730896633584e-05,1.0468687833053991e-05,-8.573759e-07,2.3224503820529208e-05
77.316,28.649,7.009794353507459e-05,3.187377660651691e-05,7.939946954138577e-06,9.737895e-06,,,3.434829068282852e-06,-1.9092396996711614e-06,-2.1025200112489983e-05,2.269107062602416e-05,-2.71222756964562e-06,1.150740445154952e-05,7.251113e-05,2.786564800771885e-05
76.932,28.659,0.0001166415240732,2.612396565382369e-05,5.945738621448982e-07,1.4419557e-05,,-2.3570114535687026e-06,6.584336915693712e-06,,-2.427832077955827e-05,,2.8291576654737582e-06,2.2279955373960547e-06,7.796375e-05,3.855133036267944e-05
76.943,28.659,0.0001095225597964,0.0001192490162793,7.958838978083804e-05,1.0807145e-05,,,3.857751380564878e-06,,1.2775316236002254e-06,,8.200754564313684e-06,-1.402115412929561e-05,9.61238e-06,
76.953,28.659,1.3947485967946704e-05,3.655457840068266e-05,1.5044285646581557e-05,6.948785e-05,0.0002176243142457,1.3225464499555528e-05,6.391924216586631e-06,,-2.56343209912302e-05,,6.042063887434779e-06,2.0068700905540027e-05,0.00014488716,2.837256579368841e-05
76.963,28.659,6.822017894592136e-05,3.524931526044384e-05,9.472491910855751e-06,1.562663e-05,0.0002176243142457,,6.808637863287004e-06,-2.07054090424208e-05,-1.8590877516544424e-05,3.229715002817102e-05,1.6751320799812675e-05,-2.2338907967878185e-07,-1.2228792e-05,2.413549918856006e-05
76.974,28.659,4.555690611596219e-05,,8.64791581989266e-06,4.9046248e-05,0.0002176243142457,,-4.640555459900497e-07,-1.1786257346102502e-05,-3.430800688875024e-06,,-6.79809659231978e-07,4.1109747144219e-06,1.0529343e-06,1.765640809026081e-05
76.984,28.659,4.711461951956153e-05,2.2601730961469e-05,7.698458830418531e-06,1.605142e-05,0.0002518804976716,,1.3394686675383127e-06,,-3.7631958548445255e-05,,1.1672121900119237e-06,1.1729913239832968e-05,4.3499866e-05,3.973412458435632e-05
76.994,28.659,4.1536291064403486e-06,,8.965693268692121e-06,3.1110867e-05,,,1.0627864867274184e-05,,-6.406750344467582e-06,9.544467320665716e-05,-2.3086806777428137e-06,7.599869149998994e-06,8.842411e-05,3.0046574465814047e-05
77.005,28.659,7.665366865694523e-05,,5.7615084188000765e-06,3.2409393e-05,3.867052510031499e-05,,3.69928216059634e-06,-5.587302894127788e-06,-1.2569195860123727e-05,2.5037676095962524e-05,7.320178156078327e-06,5.15051306138048e-06,0.00017559013,2.194147600675933e-05
77.015,28.659,0.0001736697595333,2.4052618755376894e-05,-2.047542693617288e-06,3.0117304e-05,3.867052510031499e-05,2.718753421504516e-05,9.128857527684886e-06,-6.811425009800587e-06,-2.243780181743205e-05,,6.141207450127695e-06,-2.513912704671384e-06,1.8763394e-05,2.194147600675933e-05
77.026,28.659,2.267075251438655e-05,,1.5280735397027456e-06,1.4412565e-05,3.867052510031499e-05,,7.359461960732005e-06,,-2.8423923140508123e-05,9.858411794994026e-05,6.540759386552963e-06,-3.656886065073195e-06,6.600502e-06,2.9159145924495533e-05
77.036,28.659,4.6033772377995774e-05,,3.231279833926237e-06,2.844811e-05,,,-1.934894271471421e-06,-8.203936886275187e-06,-6.357573056448018e-06,5.785271423519589e-05,1.1967210411967244e-05,7.313985406653956e-06,1.1606887e-05,2.77253220701823e-05
