longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
77.15,28.541,5.2023671742063016e-05,8.269865247712005e-06,3.7301187916227725e-08,2.7459303964860737e-05,2.302364373463206e-05,-3.253501972722006e-06,2.277074418088887e-05,-2.458037306496408e-05,-4.8821925702213775e-06,,1.815611540223472e-05,1.1345901839376891e-05,-3.1814943213248625e-06,5.860524197487393e-06
77.161,28.541,0.0002206501376349,8.360310062016652e-07,1.2155939657532144e-05,1.7829277567216195e-05,3.540520265232772e-05,1.3095792610329229e-06,1.6741036233725026e-05,,-1.2811423403036317e-05,-6.826505796198035e-06,-5.857220912730554e-06,8.964264452515636e-06,-7.125910997274332e-06,7.153882961574709e-07
77.171,28.541,1.060022805177141e-05,1.8073378669214437e-06,4.261879075784236e-05,2.6511301257414743e-05,2.5375353288836777e-05,-4.062565494677983e-06,2.0164456145721488e-05,-1.201054055854911e-05,-2.3341719952441053e-06,-1.5706440535723232e-05,6.026589471730404e-05,9.803658940654714e-06,-1.3178648714529118e-06,-1.3714360420635785e-06
77.181,28.541,9.234374010702596e-05,1.472236544941552e-05,2.621135899971705e-05,3.5785651562036946e-05,2.366355693084188e-05,9.346391379949637e-06,1.8525255654822104e-05,-8.210448868339881e-06,-3.9721438952256e-05,-3.88777771149762e-05,1.4253363588068169e-05,4.604422883858206e-06,8.649363735457882e-06,-9.407609269374009e-08
77.192,28.541,0.0002151786029571,-2.7632611363515025e-06,8.930473086365964e-06,7.298168929992244e-05,1.5959345546434633e-05,3.4994077395822387e-06,1.6647112715872936e-05,-2.030142786679789e-05,-1.4838336028333288e-05,-1.0369820302003063e-05,5.8862948208116e-05,8.539984264643863e-06,1.463587523176102e-05,-1.1049791055484093e-06
77.202,28.541,7.077312329784036e-05,,-6.615048278035829e-06,5.593587411567569e-05,3.219986319891177e-05,-1.2723688087135088e-05,1.5545347196166404e-05,-1.6580375813646242e-05,-5.693879302270943e-06,-4.103384708287194e-05,2.0762374333571643e-05,5.6823591876309365e-06,2.145486359950155e-05,-5.779446382803144e-06
77.213,28.541,2.753102671704255e-05,1.291669650527183e-05,1.021326443151338e-05,5.981419963063672e-05,2.8948703402420502e-05,,2.153745845134836e-05,-1.8365853975410573e-05,-2.1134304915904067e-05,-2.580931322881952e-06,8.203448373933497e-07,2.412283720332198e-05,1.722003253235016e-05,-6.087968358770013e-06
77.223,28.541,7.11898464942351e-05,2.7533994853001782e-06,4.55277722721803e-06,7.823019586794544e-06,1.4955290680518374e-05,,3.8448419218184426e-05,-1.1974989320151508e-05,-8.030076969589572e-06,-1.146742215496488e-05,2.069255970127415e-05,1.528103712189477e-05,1.779139529389795e-05,1.2274199434614276e-05
77.233,28.541,5.864131890120916e-05,1.0823341654031535e-06,-8.178615644283127e-06,3.719858068507165e-05,9.465466064284556e-06,,1.88578233064618e-05,-5.531522219826002e-06,-1.0374221346864942e-05,-6.75829596730182e-06,2.419855991320219e-05,5.679979494743748e-06,3.449186260695569e-05,3.0160807000356726e-05
77.244,28.541,0.0002248907840112,2.321445663255872e-06,1.542896279715933e-05,-1.7092928601414314e-06,3.669214856927283e-05,,2.692718771868385e-05,-8.131716640491504e-06,-3.711330646183342e-05,3.054754245113145e-07,3.23140193358995e-05,6.144107828731649e-06,1.364617310173344e-05,-1.546430758025963e-05
77.254,28.541,1.669519770075567e-05,7.130254289222648e-06,1.441966560378205e-05,-5.406205309554935e-05,2.339975799259264e-05,-8.056028946157312e-07,2.317789039807394e-05,-2.382620550633874e-06,-2.570677679614164e-05,-3.121113695669919e-05,7.0721366682846565e-06,6.772376309527317e-06,1.412421897839522e-05,8.687237823323812e-06
77.264,28.541,7.555468528153142e-06,9.950812454917468e-06,2.281332672282588e-05,2.818089706124738e-05,1.1913039088540243e-05,-4.006975814263569e-06,1.6919670088100247e-05,-1.0933494195342064e-05,-3.034012297575828e-05,-6.857785137981409e-06,1.815602445276454e-05,6.835288786533056e-06,2.8117125111748464e-05,6.909936473675771e-06
77.275,28.541,3.639001988631208e-08,3.845735591312405e-06,2.180514275096357e-05,7.503704546252266e-05,-2.4789978851913475e-06,-4.006975814263569e-06,2.205450800829567e-05,-1.900714414659888e-05,-3.2610372727504e-05,-6.881456556584453e-06,1.8806949810823426e-05,1.1366202670615166e-05,7.750672921247315e-06,1.2835407687816767e-05
77.285,28.541,2.151727494492661e-05,6.795788067393005e-06,1.5796169464010745e-05,9.541425242787229e-06,6.094315267546335e-06,3.80362439500459e-06,1.5606274246238172e-05,-1.3286893590702675e-05,-1.0505718819331378e-05,-6.881456556584453e-06,3.3484407140349504e-06,-1.028638052957831e-05,1.064601201505866e-05,5.755977781518595e-06
77.296,28.541,5.374368265620433e-05,1.273255384148797e-05,1.7777905668481253e-05,6.149661203380674e-05,1.992620855162386e-05,-3.988669050158933e-06,2.034532190009486e-05,-2.831973870343063e-05,-3.6747544072568417e-05,,2.4447484975098632e-05,2.6318746677134183e-05,7.350282248808071e-05,-2.012482354984968e-06
77.306,28.541,0.0002474641078151,4.291040568205062e-06,8.825000804790761e-06,5.8508128859102726e-05,-5.453429366752971e-06,-4.355500550445868e-06,2.020068495767191e-05,-1.267194420506712e-05,-1.1946430277021136e-05,-5.02079865327687e-06,5.840344965690747e-05,1.2518865332822315e-05,1.996541504922789e-05,-6.489869974757312e-07
77.316,28.541,5.4305717640090734e-05,8.729191904421896e-06,1.8726988855632957e-05,0.0001092246384359,1.8552897017798387e-05,1.8578673461888684e-06,2.2701622583554126e-05,-1.938464629347436e-05,-5.052387678006198e-06,-3.0837451049592346e-05,,-1.028638052957831e-05,2.6478202926227823e-05,7.794687917339616e-06
76.849,28.551,6.186284008435905e-05,3.0712465104443254e-06,1.4157780242385344e-05,1.140475615102332e-05,1.6789244909887202e-05,8.987764886114746e-06,3.539624231052585e-05,-1.602028169145342e-05,6.0888587540830486e-06,2.370377160332282e-06,1.86012784979539e-05,1.3400500392890535e-05,1.4632826605520677e-05,6.940178991499124e-06
76.86,28.551,8.530772902304307e-06,2.54708829743322e-05,4.3570471461862326e-06,-6.231256520550232e-06,2.536257670726627e-05,,3.887771526933648e-05,-7.580805231555132e-06,-1.3863372259947935e-05,-6.111651146056829e-06,2.1476056645042263e-05,1.3231183402240276e-05,3.351479608681984e-05,5.259548288449878e-06
76.87,28.551,2.2885831185703864e-06,2.875295422199997e-06,7.642820492037572e-06,2.6474259357200932e-05,1.1260778592259156e-05,7.721036126895342e-06,2.361763290537056e-05,-7.883942998887505e-06,-8.268742931250017e-06,-3.592908615246415e-05,1.961042289622128e-05,1.0532098713156302e-05,1.6947020412771963e-05,3.1931531339068897e-06
76.88,28.551,3.949709025619086e-06,4.655605607695179e-06,1.761740531946998e-05,-3.0171347589202924e-06,1.8213435396319252e-05,7.721036126895342e-06,2.3944576241774485e-05,-1.1523054126882926e-05,,8.184223588614259e-06,2.1248517441563308e-05,1.4929822100384628e-05,2.476840563758742e-05,5.132441856403602e-06
76.891,28.551,1.1163663202751195e-06,1.0778810974443331e-05,3.769234172068536e-05,6.130669498816133e-05,3.727664443431422e-05,-3.86420060749515e-06,2.25192925427109e-05,-1.843075006036088e-05,-2.3387156034004875e-05,-1.5146034684221377e-06,2.663181112438906e-05,3.913467935490189e-06,2.2434533093473877e-05,-3.356694605827215e-06
76.901,28.551,-7.818467793185846e-07,1.049697857524734e-05,8.763268851907924e-06,8.26712312118616e-06,2.287000825162977e-05,,2.376882184762508e-05,-1.0615851351758463e-05,-8.699290674485383e-07,-1.5146034684221377e-06,,1.8466595065547157e-05,7.700104106334038e-06,6.159637996461242e-05
76.911,28.551,0.0001053910309565,-2.7874173156305915e-06,1.844650432758499e-05,8.7156513473019e-05,1.0003588613471948e-05,1.0766307241283355e-05,2.2845411876915023e-05,-2.034004137385637e-05,-6.729103915859014e-06,-1.039055860019289e-05,1.793999945221003e-05,9.978100933949465e-06,1.630803853913676e-05,-3.231522896385286e-06
76.922,28.551,0.0001006658858386,-4.503925765675376e-07,2.9975046345498413e-05,-4.120632729609497e-05,5.230587703408673e-06,,3.09092974930536e-05,,-2.353965101065114e-05,-7.374496362899663e-06,6.933922577445628e-06,7.768669092911296e-06,4.0998787881108e-05,-1.853086905612145e-05
76.932,28.551,1.047573005052982e-05,7.531657502113376e-06,1.4135644050838891e-05,-4.889104820904322e-05,1.2608684301085304e-05,-2.366435410294798e-06,2.045762630586978e-05,,-2.141181721526664e-05,-1.4934593309590127e-05,8.365650501218624e-06,7.768669092911296e-06,4.290624929126352e-06,8.552721624255355e-07
76.943,28.551,5.9086822147946805e-05,2.2037145299691474e-06,1.4579086382582318e-05,-3.137998646707274e-06,3.98025986214634e-06,5.712308848160319e-06,2.407895772194024e-05,-5.130013050802518e-06,-3.148425093968399e-05,-7.380159331660252e-06,1.0810543244588189e-05,1.0758040843938945e-05,-5.0866283345385455e-06,-3.6026658563059755e-06
76.953,28.551,0.0001396229199599,1.7719672541716136e-05,2.5152905436698347e-05,5.382990639191121e-05,1.345730106550036e-05,-1.439976927031239e-06,4.677307151723653e-05,-3.1400508305523545e-05,-8.25394454295747e-06,-5.3492331062443554e-06,2.0943460185662843e-05,1.1644569894997405e-05,2.3776945454301316e-05,1.0866002412512898e-05
76.963,28.551,5.8352918131276965e-05,2.434310044918675e-05,1.8541713870945387e-05,4.825927589990897e-06,2.7268120902590454e-05,-6.738746833434561e-06,2.772974949039053e-05,-5.6647836572665256e-06,-1.0440914593345951e-05,-9.167534699372482e-06,1.9464501747279428e-05,9.171542842523197e-06,1.1774674931075424e-05,1.2392960115903406e-06
76.974,28.551,1.312632048211526e-05,-1.1951349279115675e-06,1.3995030712976586e-05,4.146572246099822e-05,1.3798601685266476e-05,-4.355500550445868e-06,2.4071454390650612e-05,-5.324349331203848e-06,-2.0644039977923967e-05,-9.167534699372482e-06,2.3231985323945992e-05,6.875658527860651e-06,6.844706513220444e-05,5.446633622341324e-06
76.984,28.551,6.428769665944856e-06,5.989768396830186e-06,2.834809674823191e-05,6.46537373540923e-05,2.015735117311124e-05,-9.171005785901798e-07,2.3180200514616445e-05,-6.451899025705643e-06,-1.6858366507221945e-05,,2.0560730263241567e-05,3.677686493119836e-07,3.0070603315834887e-05,7.261306564032566e-06
76.994,28.551,1.0769025720946956e-05,5.580516244663158e-07,7.596611794724595e-06,-2.824289731506724e-05,1.437212176824687e-05,-1.5668131254642503e-06,2.763861084531527e-05,-2.344629683648236e-05,1.1936373084608933e-05,-3.946724245906808e-05,4.926473593513947e-06,1.2260976291145198e-05,3.855644536088221e-05,8.847970093484037e-06
77.005,28.551,7.198029197752476e-05,2.181446143367793e-05,4.216193701722659e-05,-2.083887977732957e-07,1.2253250133653635e-05,-4.355500550445868e-06,1.991380486288108e-05,-3.593097426346503e-05,-1.4776030184293631e-05,-7.902674042270519e-06,7.969851139932871e-06,1.0203561942034868e-05,3.0650742701254785e-05,1.2179990335425828e-05
77.015,28.551,-1.532238002255326e-06,1.6468675312353298e-05,7.978987923706882e-06,-2.946007771242876e-05,7.831258699297905e-06,6.107953964828995e-08,1.870304367912468e-05,-6.3660349951533135e-06,-1.17105901153991e-05,-2.1429277694551278e-05,1.7795950043364428e-05,1.7985896647587651e-06,3.29307877109386e-05,1.01520236057695e-05
77.026,28.551,5.54173493583221e-05,-3.4449271879566368e-06,1.8061471564578824e-05,4.270291537977755e-05,1.4337006177811418e-05,2.115715915351757e-06,1.1282996638328768e-05,-1.4992035175964702e-05,1.6975947801256552e-05,-6.826505796198035e-06,3.47570821759291e-05,-3.935397671739338e-06,4.962991806678474e-05,8.97485460882308e-06
77.036,28.551,9.946617865352891e-06,3.548911308826064e-06,8.817509296932258e-06,0.0001062013907358,3.114964420092292e-05,5.698364020645386e-06,2.9757102311123163e-05,,-2.9483988328138366e-05,-6.826505796198035e-06,8.29966211313149e-06,-3.935397671739338e-06,2.467758167767897e-05,8.152219379553571e-06
77.046,28.551,8.300626359414309e-05,1.078319564840058e-05,1.0973174539685717e-05,5.010846143704839e-05,3.766805548366392e-06,-1.4121369531494564e-05,1.5742802133900113e-05,-5.751186108682305e-06,-4.973170507582836e-05,,2.3371785573544912e-05,-3.935397671739338e-06,1.2416237041179556e-05,5.145115665072808e-06
77.057,28.551,7.086621189955622e-05,-1.046767692969297e-06,3.990211916971021e-05,9.224554560205434e-07,3.5989236494060606e-05,-4.062565494677983e-06,2.549719283706509e-05,-1.6956500985543244e-05,-2.4089767975965515e-05,-3.851799647236476e-06,8.833611900627147e-06,1.914605309139006e-05,3.21737134072464e-05,-1.5347451665093106e-07
77.067,28.551,1.9167289792676456e-05,8.327961040777154e-06,2.126856634276919e-05,2.07299326575594e-05,3.002748235303443e-05,6.506344107037876e-06,2.453883644193411e-05,-9.848106856225058e-06,-7.894988840462247e-08,-1.4503049897029996e-05,2.3111864720704037e-05,3.3475980671937577e-06,2.169546860386617e-05,-2.052282297881902e-06
77.078,28.551,2.593269709905144e-05,6.193002263898961e-06,2.016582766373176e-05,-1.7498907709523337e-06,2.304355803062208e-06,,1.97005647351034e-05,-1.180546314571984e-05,-2.030188261414878e-05,,2.1121113604749556e-05,5.933571173954988e-06,1.1646604434645267e-05,1.7107321355069871e-06
77.088,28.551,0.0001248286280315,1.8009424820775166e-05,9.900441909849178e-06,2.073961695714388e-05,0.0001387834636261,-3.037233000213746e-06,1.9486442397465e-05,-1.638690832805878e-06,,,9.857707482296972e-06,1.2363270798232406e-06,9.69388747762423e-06,6.417580493689456e-07
77.098,28.551,5.088012403575704e-05,1.5289638213289436e-06,2.093720468110405e-05,-1.200408223667182e-05,1.9403640180826187e-05,-3.1467329790757503e-06,3.038493741769344e-05,-8.209682164306287e-06,-2.6511681426200084e-05,,2.422464422124904e-05,1.222617538587656e-05,2.164995930797886e-05,3.3743247058737325e-06
77.109,28.551,0.000103484657302,1.136718492489308e-05,1.767473622749094e-05,1.4192032722348811e-05,1.940325091709383e-05,-6.446848146879347e-06,1.5570090909022838e-05,,-1.665881063672714e-05,-6.881456556584453e-06,2.8633783585974012e-05,1.5292634998331778e-05,-2.18116729229223e-05,3.036649047771789e-07
77.119,28.551,4.857258318224922e-05,1.734820216370281e-05,4.10325410484802e-05,-2.8819871658924967e-05,1.641270318941679e-05,-3.1467329790757503e-06,2.8810645744670182e-05,-1.070842245098902e-05,-9.522352229396349e-06,-2.091596115860739e-06,1.3953180314274505e-05,3.9578330870426726e-06,-6.618299266847316e-06,-4.389602850096708e-07
77.129,28.551,1.3379573829297442e-05,1.4901193026162218e-05,1.2155939657532144e-05,5.004156628274359e-05,3.8931793824303895e-05,-1.2723688087135088e-05,1.508376772108022e-05,-9.824234439292924e-06,-4.8821925702213775e-06,-2.091596115860739e-06,2.22173985093832e-05,3.9578330870426726e-06,-3.5366265365155414e-06,-1.3823545259583625e-06
77.14,28.551,1.0034566912509035e-05,6.29289115749998e-06,1.3547574781114236e-05,-7.031456789263757e-06,2.048381975328084e-05,,2.1692174414056357e-05,-2.764805321930908e-05,-2.4964574549812824e-05,-1.3648700587509666e-06,3.227448178222403e-05,5.223908374318853e-06,4.0206799894804135e-05,9.415060048922896e-06
77.15,28.551,0.0003130644909106,1.3077506082481705e-05,1.7571079297340475e-05,-2.4446813768008724e-05,5.612212135019945e-06,1.092205729946727e-05,1.955616971827112e-05,-3.705846211232711e-06,-1.916102155519184e-05,-6.112632945587393e-06,2.539111119403969e-05,1.78254322236171e-06,4.4040985812898725e-05,7.336621820286382e-06
77.161,28.551,1.1104786608484574e-05,1.16078001610731e-06,8.930473086365964e-06,7.991201709955931e-05,6.972863775445148e-05,-5.436671017378103e-06,1.7793667211662978e-05,-5.812446488562273e-06,-1.5990224710549228e-05,-1.146742215496488e-05,1.922854153235676e-06,-3.123054455045349e-07,2.0468431102926843e-05,2.0599474737537093e-05
77.171,28.551,6.282114918576553e-05,4.28303155786125e-06,-6.615048278035829e-06,4.475893547351006e-06,2.315512392669916e-05,,1.828516906243749e-05,-9.464528375247028e-06,6.66498863211018e-06,-3.58838428837771e-06,3.360879418323748e-05,-3.123054455045349e-07,2.209790727647487e-05,-1.1897201147803573e-05
77.181,28.551,5.5123604397522286e-05,1.34886140585877e-05,1.622288550606754e-06,1.7044096239260398e-05,2.6308794986107387e-05,-2.5237609406758565e-06,2.248715281893965e-05,-1.6009727914934047e-05,-2.2928636099095456e-05,3.054754245113145e-07,1.815611540223472e-05,3.0005365260876715e-05,-4.690188688982744e-06,7.822291081538424e-06
77.192,28.551,0.0002660111058503,-2.89557334554047e-07,4.55277722721803e-06,-2.2940635062695947e-06,9.803926332097037e-06,-4.137792529945728e-06,3.176364771206863e-05,-5.245198281045305e-06,-2.244340066681616e-05,-5.02079865327687e-06,2.6327601517550647e-05,1.0044605005532505e-05,2.1703377569792792e-05,3.156869183840172e-07
77.202,28.551,-1.2468434761103708e-05,-6.426202162401751e-06,7.75623630033806e-06,1.191818773804698e-05,2.167505954275839e-05,-6.328677955025341e-06,1.4568686310667545e-05,,-2.0270381355658174e-05,-3.439775809965795e-06,2.0708204829134047e-05,1.4623371498601044e-05,1.341952975053573e-05,1.5646675421976397e-07
77.213,28.551,6.944915185158607e-06,1.0306027434126008e-05,5.966417575109517e-06,7.334312977036461e-05,2.077052886306774e-05,-4.137792529945728e-06,1.906074248836376e-05,,-3.224365718779154e-05,,1.5418519978993572e-05,2.4340264644706625e-05,6.956677225389285e-06,1.32268860397744e-05
77.223,28.551,3.10773539240472e-05,6.716098596371012e-06,1.441966560378205e-05,9.25510175875388e-05,2.006802606047131e-05,-1.790778242138913e-06,1.5716363122919574e-05,-1.2453565432224424e-05,-5.751888238592073e-05,,2.356780896661803e-05,2.676049234651145e-06,5.181976666790433e-05,3.3885237371578114e-06
77.233,28.551,0.0001145125133916,1.012995426208363e-06,2.281332672282588e-05,4.106901997147361e-06,2.142712583008688e-05,-1.1176171938132027e-05,4.122365498915315e-05,-1.707085539237596e-05,-6.0071230109315366e-05,-2.2150234144646674e-06,2.3405347747029737e-05,-1.1437508874223568e-05,9.798104656510986e-06,2.656731794559164e-06
77.244,28.551,4.186089790891856e-05,4.9741574912332e-06,3.1172068702289835e-05,1.3863549611414784e-05,1.8665334209799767e-05,-2.6480729502509348e-05,2.0811628928640857e-05,-1.2585239346663002e-05,-1.5099359188752716e-05,-6.101503004174447e-06,-5.857220912730554e-06,6.794359705963871e-06,8.155944669852033e-06,1.6763693565735593e-05
77.254,28.551,0.000254333630437,2.8508253308245912e-05,2.6168110707658343e-05,7.453980651916936e-05,7.443366484949365e-06,-2.668469960553921e-06,2.190636041632388e-05,-1.0620677130646072e-05,-3.6747544072568417e-05,-6.864021997898817e-06,2.1044941604486667e-05,-1.1437508874223568e-05,-7.044232461339561e-06,3.0170808713592123e-06
77.264,28.551,1.2848619007854722e-05,-3.4557644994492875e-06,1.928349411173258e-05,4.01425058953464e-05,1.1335016097291373e-05,-2.4311445940838894e-06,2.3709169909125197e-05,-1.13265141408192e-05,,,5.428728854894871e-06,9.803658940654714e-06,3.53428658854682e-05,-1.3197585758462084e-05
77.275,28.551,5.586470069829375e-05,6.871961772958457e-07,1.401841018378036e-05,4.750341395265423e-05,5.493003300216515e-06,7.945895958982874e-06,2.219047019025311e-05,-6.988567747612251e-06,-1.0553662832535338e-05,,2.181437776016537e-05,8.760637683735695e-06,1.7024250098529595e-07,-1.204467594106973e-06
77.285,28.551,5.921596311964095e-05,1.1845281733258162e-05,1.8726988855632957e-05,8.360144420294091e-05,9.89396903605666e-06,-9.518978913547471e-06,2.1283223759382963e-05,-2.979304554173723e-05,,-1.5724695913377218e-05,3.23140193358995e-05,-1.1437508874223568e-05,9.934182889992373e-05,1.8608667460284776e-06
77.296,28.551,7.528733840445057e-05,-5.007002982893027e-06,9.966317520593291e-06,3.542072226991877e-05,1.1777347026509233e-05,-2.5237609406758565e-06,1.6280215277220123e-05,-1.1597298907872757e-05,-1.0261163879476952e-05,-3.1500628665526165e-06,2.2777825506636876e-05,1.43146178288589e-06,1.1936529517697636e-05,-7.856050615373533e-06
77.306,28.551,1.992179750232026e-05,1.5292178431991488e-05,1.1633995882220916e-06,6.888381176395342e-05,4.820210051548202e-06,3.7753270589746535e-06,2.0622355805244297e-05,-1.894335582619533e-05,-3.009260763064958e-05,-1.0003216630138922e-05,5.793819582322612e-06,2.9497685318347067e-05,1.2839611372328363e-05,1.1543399978108937e-06
77.316,28.551,9.132593550020827e-05,3.258469178035739e-06,-6.6749212237482425e-06,-0.0001045521712512,1.77399688254809e-05,-2.5237609406758565e-06,2.8432927138055675e-05,-1.0848569218069317e-05,-3.069780723308213e-05,-3.2513964924874017e-06,1.7470625607529655e-05,3.0079352654865943e-05,-1.0610079698381014e-05,3.593843212001957e-05
76.849,28.561,5.764554771303665e-06,1.2567516023409551e-05,1.487260033172788e-05,-3.916051355190575e-05,7.884433216531761e-06,,1.070266171154799e-05,-4.6047525756875984e-06,-2.6585894374875352e-05,-1.8573430224932963e-06,6.943969765416114e-06,1.04008749985951e-05,1.681281537457835e-05,6.210703304532217e-06
76.86,28.561,1.4671227290818932e-05,3.789425818467862e-06,1.9335626348038204e-05,6.810390914324671e-05,1.0141836355614942e-05,-8.363331289729103e-07,4.9218477215617895e-05,-2.1003808797104284e-05,-1.524203980807215e-05,,8.110016096907202e-06,1.2636965038836934e-05,2.820218696797383e-06,1.302859232055198e-06
76.87,28.561,7.90590638644062e-05,1.809047148526588e-06,1.4361019111674975e-06,1.2081265595043078e-05,3.4839871659642085e-05,-8.363331289729103e-07,,-7.655030458408874e-06,-2.601901906018611e-05,-4.2061601561727e-05,1.1361807082721498e-05,-3.919235041394131e-06,4.135349081479944e-05,-1.0830178780452115e-06
76.88,28.561,1.012050051940605e-05,-1.943893494171789e-06,1.844650432758499e-05,2.6233548851450905e-05,1.6006417354219593e-05,1.0941694199573249e-05,3.539624231052585e-05,-4.948162313667126e-06,-1.5611292838002555e-05,-6.652476258750539e-06,2.487516394467093e-05,8.167070518538821e-06,3.1108473194763064e-05,9.36938522499986e-06
76.891,28.561,8.957116369856521e-05,5.671412054653047e-06,1.223724575538654e-05,4.169974272372201e-05,1.0716607903304975e-05,2.723895931922016e-06,3.887771526933648e-05,-8.75169916980667e-06,-2.147881423297804e-05,,8.891279321687762e-06,-3.919235041394131e-06,1.6653330021654256e-05,1.0874910003622064e-05
76.901,28.561,0.0001043605443555,1.0246986903439392e-06,1.9363578758202493e-05,0.0001071241204044,2.983565536851529e-05,3.921177267329767e-06,1.6701013009878807e-05,-7.916252798167989e-06,-6.067187769076554e-06,-7.40633095119847e-06,4.21136701334035e-06,1.0371739335823804e-05,1.4641135749116074e-05,-3.879937594319927e-06
76.911,28.561,6.629057315876707e-05,6.360499810398324e-06,1.4579086382582318e-05,9.23949119169265e-05,2.4672392555658007e-06,8.987764886114746e-06,1.8815690054907463e-05,-2.296770435350481e-05,-3.952531187678687e-05,-2.903312633861788e-05,2.4005576051422395e-05,1.5844127119635232e-05,1.6042455172282644e-05,-1.372497445117915e-05
76.922,28.561,3.3536496630404145e-05,2.352944648009725e-06,2.867819603125099e-05,4.470446219784208e-05,4.354806151241064e-06,6.6151014834758826e-06,2.3944576241774485e-05,-1.1211634046048856e-05,-2.3907870854600333e-05,-4.785389683092944e-05,2.663181112438906e-05,8.496607733832207e-06,9.436552318220492e-06,-1.4899585494276837e-06
76.932,28.561,1.523783794254996e-05,-2.6567065560811898e-06,2.1683017621398903e-05,3.57454591721762e-05,5.315758244250901e-06,2.0569425487337867e-06,1.3069554370304104e-05,-5.324349331203848e-06,-1.4174832358548883e-05,-2.235945794382133e-05,1.104169678001199e-05,3.917432422895217e-06,2.541525464039296e-05,3.8752759223825706e-07
76.943,28.561,0.0001550066954223,1.757213681230496e-06,2.155603760911617e-05,9.808909089770168e-05,1.7845954062067904e-05,-2.4311445940838894e-06,2.957931428682059e-05,3.5434447909210576e-06,-1.433501711289864e-05,-6.881456556584453e-06,1.97017943719402e-05,1.3231183402240276e-05,1.3403747288975865e-05,5.320467607816681e-06
76.953,28.561,2.073225459753303e-06,9.136391554420698e-07,8.29878536023898e-06,9.444628813071176e-05,1.9887203961843625e-05,-5.923742719460279e-06,2.0369885533000343e-05,-6.3660349951533135e-06,-1.6858366507221945e-05,-7.902674042270519e-06,2.737369686656166e-05,-5.2452505769906566e-06,4.159866875852458e-06,4.874180376646109e-06
76.963,28.561,1.9265506125520915e-05,3.888586434186436e-06,2.127243351424113e-05,7.691255450481549e-05,4.877698302152567e-05,-5.923742719460279e-06,1.891557803901378e-05,-1.142318251368124e-05,8.569701094529592e-06,-1.6168196452781558e-05,1.2472527487261686e-05,1.1494788850541228e-05,-8.81459811807872e-07,3.648653773780097e-06
76.974,28.561,-1.7460629351262469e-06,7.830783488316229e-07,1.904428813759296e-06,-5.943228461546824e-05,1.12847064883681e-05,5.831937414768618e-06,2.407895772194024e-05,-2.118528755090665e-06,-4.820485264644958e-05,,2.5960636776289903e-05,-5.2452505769906566e-06,5.037486698711291e-05,1.885270307866449e-06
76.984,28.561,6.700328867736971e-06,2.181446143367793e-05,3.267628699177294e-06,5.323696314007975e-05,1.866009733930696e-05,-6.108588422648609e-06,1.3479142580763435e-05,-1.4533015018969309e-05,1.382731079502264e-05,-2.091596115860739e-06,2.9080747481202707e-05,3.10309769702144e-06,7.935165740491357e-06,5.225074801273877e-06
76.994,28.561,6.606295937672257e-05,7.240721060952637e-06,-3.837435997411376e-06,5.5961983889574185e-05,2.2292173525784165e-05,5.938926733506378e-06,2.439916534058284e-05,,-2.295741796842776e-05,-1.6168196452781558e-05,8.734779839869589e-06,1.2604460607690273e-05,5.808146852359641e-06,1.2146171684435105e-05
77.005,28.561,0.0001090475707314,7.670901709389e-07,7.119421752577182e-06,6.902156746946275e-05,1.5714726032456383e-05,,2.772974949039053e-05,-2.9066045499348547e-06,-4.973170507582836e-05,-1.3648700587509666e-06,1.0205037142441142e-05,1.2544626315502685e-06,3.031760388694238e-05,7.056592949084006e-06
77.015,28.561,0.0001020258205244,3.5685654893313767e-06,5.917920589126879e-06,6.422356091206893e-05,1.5237750631058589e-05,-2.8848910460510524e-06,1.424603306077188e-05,-2.34085091506131e-05,-1.4695541722176133e-05,-1.7056156139005907e-05,2.9584371077362448e-05,-1.5081391211424489e-05,-4.00587350668502e-06,1.7383401427650824e-05
77.026,28.561,5.581852019531652e-05,-1.046767692969297e-06,2.7318357751937583e-05,5.211059396970086e-05,2.3242118913913146e-05,7.721036126895342e-06,2.156101436412428e-05,-2.5882072804961357e-05,-2.464837052684743e-05,6.036528361619276e-07,8.239209819294047e-06,7.768669092911296e-06,2.573460187704768e-05,-2.1320098312571645e-05
77.036,28.561,0.0001082323578884,1.6562406017328613e-05,2.126856634276919e-05,-2.209552076237742e-05,2.246769690827932e-05,-3.8049490740377215e-06,1.991380486288108e-05,-2.4735903934924863e-05,-1.0220647709502371e-05,-1.6168196452781558e-05,3.1384635803988203e-05,1.2544626315502685e-06,-4.474766228668159e-06,-5.368585789256031e-07
77.046,28.561,5.373669409891591e-05,-7.827784429537132e-06,2.016582766373176e-05,4.796949724550359e-05,1.1716506378434133e-05,-3.8049490740377215e-06,2.6631454602465965e-05,,,-3.377112079760991e-05,6.040435891918605e-06,9.1192205218249e-06,6.43901103103417e-06,-1.3785977898805868e-05
