longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
77.223,28.619,7.1481017585028894e-06,4.125061968807131e-05,,,,1.2986773072043434e-05,,,6.958789890632033e-05,1.8569911844679154e-05,0.0001351033133687,,-1.4217068837751867e-06,3.918036600225605e-05
77.233,28.619,7.549597285105847e-06,2.4259639758383852e-05,,2.7864642106578685e-05,,3.289040932941134e-06,,,3.613060471252538e-05,2.2596335838898085e-05,2.788280471577309e-05,,4.375197931949515e-06,2.077506223940873e-06
77.244,28.619,-5.569285804085666e-06,2.785719516396057e-05,,2.2590698790736496e-05,,1.2275175322429275e-05,,,,2.200348535552621e-05,5.729696113121463e-06,,1.4371575161931103e-05,4.515438922680914e-05
77.254,28.619,3.294128691777587e-05,7.819374150130898e-05,,2.0310199033701792e-05,,1.1861974371640829e-06,,,,2.3615175450686365e-05,2.321593819942791e-05,,7.010745321167633e-06,5.591775334323757e-05
77.264,28.619,-1.4103568446444117e-06,5.356095061870292e-05,,3.2372743589803576e-05,,-9.024221981235314e-06,,,,2.4386159566347487e-05,0.000106785337266,,5.640934887196636e-06,1.4232660760171711e-05
77.275,28.619,1.7018646758515388e-05,1.2816772141377442e-05,,,,-6.835243198111129e-07,,,3.2508618460269645e-05,3.0678151233587414e-05,,,7.599609944008989e-06,3.74325827579014e-05
77.285,28.619,6.0283423408691306e-06,-6.179335514389095e-07,,,,2.2349486243911088e-05,,,6.529339316330152e-06,1.7889542505145073e-05,1.3564462278736755e-05,,2.0348476027720608e-05,1.5709505532868207e-05
77.296,28.619,2.4054705136222765e-05,7.036502938717604e-05,,,,1.3918015611125156e-05,,,6.874767677800264e-06,5.312501161824912e-05,,,1.5115389942366164e-05,3.5756133001996204e-05
77.306,28.619,-4.7614669540507755e-08,0.0001546169369248,,,,-2.492721932867425e-06,,,2.002577639359515e-05,1.0747884516604245e-05,4.402777267387137e-05,,4.4156172407383565e-06,4.229382102494128e-05
77.316,28.619,6.721084901073482e-06,0.0001085867697838,,1.8797423763317056e-05,,8.487127161060926e-06,,,,1.945341318787541e-05,2.4231696443166584e-05,,1.2353226338746026e-05,0.0002049542963504
77.327,28.619,-8.202601748052984e-06,3.1184303225018084e-05,,,,6.213734195625875e-06,,,,3.105899622823926e-06,2.8642305551329628e-05,,8.791437721811235e-06,1.4640078006777912e-05
77.337,28.619,7.811464456608519e-06,1.436636011931114e-05,,2.121634315699339e-05,,1.1137532055727206e-05,,,0.0003596590540837,1.5428011465701275e-05,2.906418194470461e-05,,7.700691639911383e-06,0.0001376441941829
76.891,28.629,4.929077590531961e-07,1.904609780467581e-05,,,,1.5039499885460827e-05,,,,0.0002131170476786,7.972821549628861e-06,,1.228876044478966e-05,5.0685957830864936e-05
76.911,28.629,9.242466489922664e-07,8.98153375601396e-05,,3.447114795562811e-05,,6.813787422288442e-06,,,,1.2948587936989496e-05,0.0001272453228011,,1.222522678290261e-05,2.924377804447431e-05
76.922,28.629,1.5364801697614896e-07,7.252547948155552e-05,,,,-8.527981663064566e-06,,,,6.34837124380283e-05,,,1.1476951840450056e-05,1.7667643987806514e-05
76.953,28.629,1.1447809811215848e-05,9.359082469018176e-06,,3.803661820711568e-05,,1.8967757569043897e-05,,,7.070723768265452e-06,1.855737718869932e-05,-3.773939397433424e-06,,9.14685551833827e-06,4.692101356340572e-05
76.963,28.629,-8.12893904367229e-06,0.0001784376654541,,2.5206332793459296e-05,,-6.628787377849221e-05,,,5.431269300970598e-07,6.620336534979288e-06,,,9.358435818285216e-06,2.5360444851685315e-05
76.974,28.629,8.493908353557345e-06,1.017734484776156e-05,,4.186711157672107e-05,,1.2315740605117751e-05,,,,2.1833853679709136e-05,4.791598985320889e-05,,5.680732101609465e-06,8.106457244139165e-05
76.984,28.629,-1.6884548585949233e-06,0.0001508672430645,,,,4.5312785914575215e-06,,,,2.011028118431568e-05,5.490698822541162e-05,,9.362673154100776e-06,3.898326667695073e-06
76.994,28.629,4.476667982089566e-06,3.817920514848083e-05,,2.3083162886905484e-05,,1.4591435501642993e-05,,,2.581678563728929e-05,1.9278017134638503e-05,2.596890408312902e-05,,2.768874082903494e-06,3.985308649134822e-05
77.005,28.629,1.3243441571830772e-05,3.8243058952502906e-05,,4.703703234554269e-05,,4.522245944826864e-06,,,,1.816226722439751e-05,8.049258758546785e-05,,3.1462786864722148e-06,3.762702544918284e-05
77.015,28.629,9.034163667820394e-06,8.279259418486618e-06,,,,1.2171545677119866e-05,,,4.23285091528669e-05,1.2732279174088036e-05,7.422699854942039e-05,,6.4832461248443e-06,2.385621155553963e-05
77.026,28.629,-5.921579213463701e-05,4.170217835053336e-06,,2.9160235499148257e-05,,1.2533968401839957e-05,,,5.316540409694426e-05,6.643155211349949e-05,5.564474486163817e-05,,7.763998837617692e-06,1.5449701095349155e-05
77.036,28.629,2.305425368831493e-05,0.0002128891646862,,,,-8.077412530838046e-06,,,3.656147100628005e-06,2.098251343340962e-06,2.508069428586168e-06,,5.5216578402905725e-06,4.304652611608617e-05
77.046,28.629,4.625198471330805e-06,2.348844282096252e-05,,3.023921635758597e-05,,-1.4754768926650286e-05,,,,1.1892230759258382e-05,1.0798756193253212e-05,,2.8593328806891805e-06,-2.1278608528518816e-06
77.057,28.629,2.072217466775328e-05,,,,,7.829656283320219e-07,,,,2.9882223316235468e-05,5.523765867110342e-05,,6.430508165067295e-06,1.7532806850795168e-06
77.067,28.629,-4.142708803556161e-06,5.049605897511356e-05,,,,-2.87856460090552e-06,,,3.013963805642561e-06,2.405185477982741e-05,-2.9374708901741545e-05,,2.2742824512533844e-06,1.2050871191604529e-05
77.078,28.629,-1.6048835504989256e-07,4.092222661711276e-05,,3.216652839910239e-05,,-8.194874681066722e-07,,,1.0469037988514174e-05,2.1353494958020747e-05,6.568989920197055e-05,,6.811565526732011e-06,3.711146564455703e-05
77.088,28.629,3.677544373204e-05,5.315291127772071e-05,,,,-2.370863512624055e-05,,,,7.351191015914082e-06,2.4940271032392047e-05,,7.542304956587031e-06,6.617693543375935e-06
77.098,28.629,9.010351641336456e-05,3.953569830628112e-05,,2.217295150330756e-05,,1.3785938790533692e-06,,,,2.7173529815627265e-05,6.143881182651967e-05,,-2.624862531774852e-07,8.37524657981703e-06
77.109,28.629,7.44821136322571e-06,1.0995921002177056e-05,,,,-1.892708860395942e-05,,,-4.375114713184303e-06,1.183823769679293e-05,7.144289611460408e-06,,1.7284111891058274e-05,5.0539185281195393e-08
77.119,28.629,-3.279172915426898e-07,4.051362338941544e-05,,3.882120654452592e-05,,5.281252924760338e-06,,,,8.078371138253715e-06,1.6047253666329198e-05,,6.1893565543869045e-06,4.368756344774738e-05
77.129,28.629,2.1604248104267757e-05,5.315929956850596e-05,,,,1.0177629974350566e-06,,,3.837228359770961e-05,1.979217267944477e-05,1.2037423402944114e-05,,6.468647370638792e-06,
77.14,28.629,7.320616077777231e-06,4.068195994477719e-05,,5.5080563470255584e-05,,-9.810334631765729e-06,,,,1.4102772183832712e-05,1.9163078832207248e-05,,1.362882215971695e-07,-7.671306775591802e-06
77.15,28.629,1.9374988369236235e-06,4.615201032720506e-05,,1.6657921150908805e-05,,-4.139995780860772e-06,,,,1.1065856597269884e-05,0.0001749500661389,,9.470999430050142e-06,1.5078579053806608e-05
77.161,28.629,6.902331733726896e-06,9.724998380988836e-05,,3.055037450394593e-05,,5.861530098627554e-06,,,2.7321355446474627e-05,2.3693779439781792e-05,0.0001524142862763,,6.623813533224165e-06,-1.4977633782109478e-06
77.171,28.629,2.0188692815281684e-06,-6.126923608462675e-07,,2.997998490172904e-05,,-9.922615390678402e-06,,,,,5.632162719848566e-05,,1.2252748092578258e-05,3.690492667374201e-05
77.181,28.629,5.111011887493078e-06,9.536268044030294e-05,,,,3.613413355196826e-06,,,,2.392399983364157e-05,1.5061135854921304e-05,,1.2702126696240155e-05,-1.4406725767912576e-06
77.192,28.629,7.156483206927078e-06,0.000144662510138,,,,-8.360380888916552e-05,,,,2.2070234990678728e-05,8.393076859647408e-05,,1.0117256351804826e-05,6.203494649525965e-06
77.202,28.629,3.819447101705009e-06,1.4623523384216242e-05,,1.9698043615790084e-05,,1.0692460818972904e-05,,,1.629537291591987e-05,5.168089046492241e-05,4.666287622967502e-06,,4.375197931949515e-06,5.831440648762509e-05
77.213,28.629,3.402175707378774e-06,3.457540151430294e-05,,,,-4.9148561629408505e-06,,,4.87463730678428e-05,7.358962193393381e-06,7.610441389260814e-05,,1.4371575161931103e-05,1.5220035493257456e-05
77.223,28.629,1.1113045729871374e-05,7.988659490365535e-05,,3.205891334800981e-05,,-4.763225206261268e-06,,,1.744828659866471e-05,2.150715772586409e-05,3.493735857773572e-05,,1.0662338354450183e-05,4.070776412845589e-05
77.233,28.629,9.598818905942608e-06,5.77441169298254e-05,,,,1.3333929928194266e-05,,,2.220178794232197e-05,1.1619408724072857e-05,-8.046959010243881e-06,,5.640934887196636e-06,1.1195405932085125e-05
77.244,28.629,2.180761657655239e-05,3.8428181142080575e-05,,,,-4.6215586735343095e-06,,,,2.9606319003505632e-05,0.000106785337266,,1.1123388503619935e-05,7.92823175288504e-06
77.254,28.629,7.833265954104718e-06,5.748632247559726e-05,,,,4.341507974459091e-06,,,,2.4399130779784173e-05,1.1289364920230582e-05,,9.565274012857117e-06,-2.118651082128053e-06
77.264,28.629,9.634639354771934e-06,4.846584124607034e-05,,,,1.1872378308908084e-05,,,,7.997493412403855e-06,1.4184291103447322e-05,,-5.655668246618006e-06,-9.027059604704846e-06
77.275,28.629,2.98193481285125e-06,9.682260497356763e-06,,,,6.336694241326768e-06,,,6.712430149491411e-06,0.0004365690110716,0.0001336546411039,,7.01302678862703e-06,9.871857400867157e-06
77.285,28.629,1.1906759027624504e-05,2.2788737624068744e-05,,3.507540168357082e-05,,8.589940989622846e-07,,,1.6252344721578993e-05,1.1617536074481905e-05,,,1.2353226338746026e-05,4.290216020308435e-05
77.296,28.629,1.6654894352541303e-06,7.462274879799224e-06,,,,3.884555553668179e-06,,,,3.1432129617314786e-05,,,8.078826795099303e-06,4.958368299412541e-05
77.306,28.629,7.603518497489858e-06,3.2858170015970245e-05,,,,1.0718772500695197e-05,,,1.1823362910945434e-05,2.530536767153535e-05,,,7.700691639911383e-06,1.5622372302459553e-06
77.316,28.629,-3.164876261507743e-06,5.876449358765967e-05,,1.7628395653446205e-05,,6.925535672053229e-06,,,7.264243777171941e-06,2.83930803561816e-05,3.796495730057359e-05,,8.383289241464809e-06,1.3742038390773814e-05
77.327,28.629,2.701955418160651e-05,9.243975364370272e-05,,,,1.106024228647584e-05,,4.26531805715058e-05,1.3258136277727315e-05,9.369875442644116e-06,,,5.842736754857469e-06,2.510600279492792e-05
76.943,28.639,4.302878096495988e-06,0.0001723001478239,,8.66893315105699e-05,,3.885430487571284e-06,,,,7.3887331382138655e-06,5.982903167023324e-05,,7.63892603572458e-06,0.0001557904033688
76.953,28.639,9.840145139605738e-06,7.609157910337672e-05,,8.967551548266783e-05,,6.484753157565137e-06,,,1.3554139513871633e-05,1.8309650840819813e-05,1.7982691133511253e-05,,1.220469221152598e-05,1.8158021703129638e-05
76.963,28.639,3.110691068286542e-06,-4.321067081036745e-06,,2.245556424895767e-05,,-7.647650818398688e-06,,,4.151341272518039e-05,2.5823701435001567e-05,,,1.3271163652461837e-06,3.751348776859231e-05
76.974,28.639,1.2145879736635834e-05,4.662270293920301e-05,,3.614840898080729e-05,,8.764325684751384e-06,,,0.0002876531798392,4.805227945325896e-05,6.374065560521558e-05,,7.89339446782833e-06,8.784364763414487e-05
76.984,28.639,5.991742364130914e-05,2.0059211237821728e-05,,2.2373687897925265e-05,,-8.196240742108785e-06,,,4.713303133030422e-05,1.5071017514856068e-05,3.477325299172662e-05,,9.38021457841387e-06,2.237722583231516e-05
76.994,28.639,7.447321422660025e-06,2.5482751880190332e-05,,,,-3.6748867842106847e-06,,,1.3633166418003384e-05,-5.18343676958466e-06,-1.6217306892940542e-06,,7.763998837617692e-06,-1.5947830434015486e-06
77.005,28.639,7.950319741212297e-06,3.0352473913808357e-05,,,,-9.215414138452616e-06,,,5.316540409694426e-05,1.948082172020804e-06,7.326546619879082e-05,,7.529646609327756e-06,6.587808456970379e-06
77.015,28.639,7.0339501689886674e-06,4.086678382009268e-05,,,,1.0318230124539696e-05,,,1.2287408935662825e-05,2.450341526127886e-05,9.42345504881814e-05,,2.8593328806891805e-06,2.147050508938264e-05
77.026,28.639,1.686422478996974e-06,3.927409125026316e-05,,3.0001352570252493e-05,,6.197868060553446e-06,,,1.9813302060356364e-05,4.2702840801212005e-06,3.861929144477472e-05,,3.703895345097408e-06,1.076210264727706e-05
77.036,28.639,5.604814759863075e-06,3.762151027331129e-05,,,,-6.199519702931866e-06,,,-1.3730517878229878e-07,2.8711685445159677e-05,2.185630000894889e-05,,6.514872893603752e-06,
77.046,28.639,1.185467954201158e-05,3.0445422453340143e-05,,,,3.838218162854901e-06,,,7.553388513770187e-06,2.380384103162214e-05,-1.3734774256590754e-05,,5.157200575922616e-06,1.1589529094635507e-05
77.057,28.639,-1.6048835504989256e-07,3.566913801478222e-05,,1.7416821719962172e-05,,5.4060042202763725e-06,,,,2.0365327145555057e-05,-2.4649798433529213e-06,,1.0007532182498837e-05,1.953999526449479e-05
77.067,28.639,3.2473565170221264e-06,6.354266224661842e-05,,,,8.746003913984168e-06,,,,-1.9323690594319487e-06,4.3370739149395376e-05,,7.574810297228396e-06,-4.443579086910177e-07
77.078,28.639,4.623647691914812e-05,4.7380202886415645e-05,,2.9782024284941144e-05,,5.521844286704436e-06,,,,1.785705899237655e-05,3.348024620208889e-05,,1.2269294529687612e-05,-4.563362381304614e-06
77.088,28.639,6.347439011733513e-06,2.905036308220588e-05,,,,2.587202516224352e-06,,,7.2972634370671585e-06,1.6214979041251354e-05,3.495091732474975e-05,,7.356944024650147e-06,9.204030357068405e-05
77.098,28.639,1.0733455383160616e-05,-4.915274303129991e-07,,,,-2.122682616345628e-07,,,3.786892193602398e-05,2.6984393116435967e-05,,,6.468647370638792e-06,6.649156148341717e-06
77.109,28.639,-4.779254140885314e-06,5.52160017832648e-05,,3.388010009075515e-05,,7.92203991295537e-06,,,,2.439511808915995e-05,-2.849778638847056e-06,,1.362882215971695e-07,-2.5616488983359886e-06
77.119,28.639,1.1943174285988787e-05,2.729940661083674e-06,,,,1.3569508155342191e-05,,,0.0001297363487537,1.4840562471363228e-05,-3.080784608755493e-06,,1.0611942343530243e-05,9.065290942089632e-05
77.129,28.639,1.2708624126389624e-05,9.092840627999976e-05,,4.941613951814361e-05,,-7.770332558720838e-06,,,,1.5452882507815957e-05,-6.574005965376273e-06,,5.350112132873619e-06,-6.3586453507014085e-06
77.14,28.639,-7.411631486320402e-06,1.0430593647470232e-05,,,,1.599129245732911e-05,,,,1.862276258179918e-05,6.896185368532315e-05,,1.2252748092578258e-05,1.4763084436708596e-05
77.15,28.639,-7.451021133419999e-07,-6.126923608462675e-07,,,,4.948741661792155e-06,,,1.8958893633680415e-05,0.0001077912456821,,,1.4402915439859498e-05,4.111705493414775e-05
77.161,28.639,7.460914275725372e-06,3.823853330686688e-05,,,,1.3217887499195058e-05,,,,1.9209970560041256e-05,3.876688060699962e-05,,7.237179033836583e-06,-4.991223249817267e-06
77.171,28.639,1.1490940778458024e-05,0.0001693625963525,,5.5080563470255584e-05,,4.545109732134733e-06,,,6.467598723247647e-06,6.045775080565363e-06,,,7.488757091778098e-06,9.950004823622294e-06
77.181,28.639,-1.7987813407671638e-06,0.000102725738543,,1.7276772268814966e-05,,1.247003638127353e-05,,,6.958789890632033e-05,1.9760089344345037e-05,8.870686542650219e-06,,2.775559778456227e-06,3.3986281778197736e-05
77.192,28.639,-9.403576086697284e-07,5.11032067151973e-06,,3.055037450394593e-05,,2.0620277609850746e-06,,,4.87463730678428e-05,2.920869883382693e-05,5.638055517920293e-05,,8.077709935605526e-06,3.801077036769129e-05
77.202,28.639,-9.594458788342308e-06,9.94848960544914e-05,,,,9.794180186872836e-06,,,3.5421817301539704e-05,1.0290610589436255e-05,2.387628592259716e-05,,1.0716614269767888e-05,1.8739603547146544e-05
77.213,28.639,1.09348975456669e-05,4.485922181629576e-05,,1.7426453268853948e-05,,8.315945706272032e-06,,,9.485704140388409e-06,5.722049081668956e-06,1.795997013687156e-05,,2.743296590779209e-06,1.870339474407956e-05
77.223,28.639,-1.0082694643642752e-05,7.819374150130898e-05,,,,1.1100791198259683e-05,,,2.702639176277444e-05,1.4412138625630178e-05,1.2111498108424712e-05,,7.949021892272867e-06,5.625492121907882e-05
77.233,28.639,-1.7800203977458295e-08,5.578767741099e-06,,,,2.8659442250500437e-06,,,,2.2812944735051133e-05,8.656638965476304e-05,,4.171591172053013e-06,0.0001466258254367
77.244,28.639,8.060066647885833e-06,1.722906563372817e-05,,,,8.158155537785206e-07,,,1.1126122444693465e-05,-1.4725510766311345e-07,3.451683005550876e-05,,4.237162102072034e-06,7.87814351497218e-05
77.254,28.639,1.035589593811892e-05,9.682260497356763e-06,,,,2.6402506136946613e-06,,,8.314214028359856e-06,7.043122604954988e-05,2.298174331372138e-05,,1.0551005289016755e-05,-9.157668614534488e-07
77.264,28.639,6.922368811501656e-06,1.178509933197347e-06,,,,7.740999535599258e-06,,,1.910440369101707e-05,2.1903686501900665e-05,1.3313590898178518e-05,,5.128178599989042e-06,1.689230884949211e-05
77.275,28.639,3.1487379601458088e-06,4.345222987467423e-05,,,,-5.126984433445614e-06,,,1.1823362910945434e-05,8.825321856420487e-06,0.000139546507853,,6.957750883884728e-06,5.754500671173446e-05
77.285,28.639,5.321029675542377e-06,4.751535743707791e-05,,5.2967901865486056e-05,,-3.9031390770105645e-05,,,,1.0630547876644414e-05,4.0243638068204746e-05,,9.53364997258177e-06,2.037619924522005e-05
77.296,28.639,4.859611635765759e-06,8.926885493565351e-05,,,,1.3438041605695616e-05,,,,1.200654514832422e-05,2.3811664505046792e-05,,9.623124242352787e-06,3.35890035785269e-05
77.306,28.639,1.5708561477367766e-05,1.893968874355778e-05,,2.0310199033701792e-05,,-3.6752735468326136e-06,,,-1.5572876463920693e-06,1.4666103197669145e-05,5.341511496226303e-05,,1.2620335837709716e-05,5.474490535561927e-05
77.316,28.639,5.732455520046642e-06,8.644367335364223e-05,,3.2372743589803576e-05,,7.721017027506605e-06,,,1.4574647138942964e-05,1.6599629816482775e-05,8.078308383119293e-06,,4.937545782013331e-06,4.846791853196919e-05
76.932,28.649,7.85990687290905e-06,7.345031917793676e-05,,,,9.097879228647798e-06,,,,1.0977231795550324e-05,,,1.2364594113023486e-05,9.082345968636218e-06
76.943,28.649,-6.578890747732657e-07,1.9038472601096142e-05,,,,-5.738043000746984e-06,,,,0.0001594488858245,1.923131276271306e-05,,7.613886282342719e-06,3.421816654736176e-05
76.953,28.649,1.2145879736635834e-05,-4.0198511896960564e-07,,,,-3.273838956374675e-05,,,-8.040710213208513e-07,2.173381835746113e-05,2.79629875876708e-05,,9.38021457841387e-06,2.6107009034603838e-05
76.963,28.649,1.4845162695564795e-05,7.914782327134162e-05,,,,6.47227750505408e-07,,,,0.0004529943107627,2.5669178285170343e-05,,8.016075298655778e-06,1.3209655662649313e-05
76.974,28.649,-2.0752443106175637e-06,3.310503961984068e-05,,8.656521822558716e-05,,-3.3415540201531257e-06,,,,0.0001205710577778,1.983842230401933e-05,,1.27218472698587e-05,1.6754174794186838e-05
76.984,28.649,1.1065272701671349e-05,2.743206459854264e-05,,5.9295958635630086e-05,,-2.324095112271607e-05,,,5.316540409694426e-05,2.989689528476447e-05,6.239589129108936e-05,,2.8593328806891805e-06,4.1206694731954485e-05
76.994,28.649,4.729159570615593e-07,4.0806895412970334e-05,,4.082347368239425e-05,,2.0617388145183213e-05,,,,-8.009430416677787e-07,4.059569255332463e-05,,6.430508165067295e-06,4.547361095319502e-05
77.005,28.649,3.4219378903799225e-06,6.492981628980488e-05,,2.298273284395691e-05,,9.25584481592523e-06,,,,4.000364424427971e-05,5.8187843023915775e-06,,5.727702045987826e-06,3.577919414965436e-05
77.015,28.649,-1.0937317711068316e-05,2.104359191434924e-05,,2.2373687897925265e-05,,-2.926340675912797e-05,,,6.6962015807803255e-06,2.599549770820886e-05,5.058989700046368e-05,,9.957864676835015e-06,4.454742884263396e-05
77.026,28.649,4.063096525896981e-07,1.668889308348298e-05,,,,1.0518947419768663e-05,,,,2.133585803676397e-05,-5.268553286441602e-05,,9.690321576272254e-07,8.146103027684148e-06
77.036,28.649,9.517363650957122e-06,3.930587263312191e-05,,,,-3.830939476756612e-06,,,0.0002184214099543,1.106162744690664e-05,-3.4949155178765068e-06,,7.077561349433381e-06,2.2046409867471084e-05
77.046,28.649,1.036662706610514e-05,3.638065209088381e-06,,,,7.315695256693289e-06,,,,-6.057322025299072e-06,-2.972253469124553e-06,,1.5781680531290476e-06,3.2117675345944008e-06
77.057,28.649,3.614747129176976e-06,2.933208816102706e-05,,1.6060226698755287e-05,,-0.0001237587275682,,,7.777861355862115e-06,2.2227346562431197e-05,0.0001064758835127,,8.379482096643187e-06,1.4686481335957067e-05
77.067,28.649,7.965733857417945e-06,0.0001363116170978,,,,1.0613490303512664e-05,,,4.9145775847136974e-05,7.639672730874736e-06,8.423269719060045e-06,,6.468647370638792e-06,2.049305840046145e-05
77.078,28.649,2.58378258877201e-06,4.974017065251246e-05,,3.046159508812707e-05,,8.477168194076512e-06,,,3.575568916858174e-05,2.2051059204386547e-05,2.155468609998934e-05,,8.24502330942778e-06,6.25450411462225e-06
77.088,28.649,5.665022399625741e-06,7.307246414711699e-05,,,,8.005205017980188e-06,,,-4.590931439452106e-06,1.4721264960826376e-05,3.1925748771755025e-05,,1.0611942343530243e-05,0.0003695009509101
77.098,28.649,3.118091854048544e-06,1.7822538211476058e-05,,,,6.315898190223379e-06,,,1.4507266314467415e-05,2.103794031427242e-05,,,2.199235268562916e-06,2.504854455764871e-05
77.109,28.649,2.380887735853321e-06,1.032507043419173e-05,,3.1150666472967714e-05,,-1.930101916514104e-06,,,,0.0001202190542244,3.4326050808886066e-05,,6.989204393903492e-06,6.008772288623732e-06
77.119,28.649,1.1221923159610014e-05,4.140234159422107e-05,,,,-5.058127044321736e-06,,,5.226623216003645e-06,4.052069198223762e-05,,,1.1517419807205442e-05,1.766326022334397e-05
77.129,28.649,9.740463610796724e-06,3.777290476136841e-05,,,,7.525509317929391e-06,,,3.446302434895188e-05,6.954767286515562e-06,5.632162719848566e-05,,2.743677441685577e-06,1.2438675184966996e-05
77.14,28.649,1.3415886314760428e-05,3.015673610207159e-05,,,,1.0850178114196751e-05,,,4.001390698249452e-05,1.726499613141641e-05,1.4361798093887046e-05,,3.2464697596878977e-06,5.10279005538905e-06
77.15,28.649,8.512747626809869e-06,3.454766920185648e-05,,2.217295150330756e-05,,3.669659065508313e-07,,,6.351217507472029e-06,2.073797622870188e-05,5.817132660013158e-07,,-1.899154995044228e-06,0.0001066057448042
77.161,28.649,5.506376055564033e-06,9.462179150432348e-05,,,,-6.999501056270674e-05,,,,8.479139978589956e-06,1.222174887516303e-05,,9.375061381433625e-06,2.108996341121383e-05
77.171,28.649,7.753334102744702e-06,-1.4425455447053537e-05,,,,1.1339669981680345e-05,,,1.83670981641626e-05,5.3974239563103765e-05,2.14331375900656e-05,,1.0716614269767888e-05,1.6415677237091586e-05
77.181,28.649,-6.288167242018972e-06,4.125061968807131e-05,,2.642269282659981e-05,,1.5711950254626572e-05,,,3.6651937989518046e-05,1.8934715626528487e-05,2.386595224379562e-05,,2.743296590779209e-06,8.273564162664115e-06
77.192,28.649,1.6039228285080753e-05,4.9039448640542105e-05,,,,-1.033886974255438e-06,,,2.2567761334357783e-05,1.4152044968795964e-05,5.105335276311962e-06,,9.700519512989558e-06,4.41221782239154e-05
77.202,28.649,7.102675681380788e-06,3.079945599893108e-05,,1.6657921150908805e-05,,1.1381139302102383e-05,,,1.0334639227949085e-05,1.930045982589945e-05,-6.178018338687252e-06,,6.676048997178441e-06,2.9282209652592428e-05
77.213,28.649,1.3296107681526337e-05,9.801167834666558e-06,,,,-7.979391739354469e-06,,,2.247052725579124e-05,1.1682253898470664e-05,5.589138891082257e-05,,9.869908353721256e-06,-5.564575531025184e-06
77.223,28.649,2.9292045837792102e-06,6.183918594615534e-05,,2.997998490172904e-05,,-2.446227426844416e-06,,,-3.354013188072713e-06,6.724996637785807e-06,2.846954157575965e-05,,4.750448169943411e-06,1.5409559637191705e-05
77.233,28.649,7.468973763025133e-06,-6.462197234213818e-06,,,,4.383414761832682e-06,,,4.200888724881224e-06,1.626151060918346e-05,8.123568841256201e-05,,7.391062808892457e-06,3.0667649753013397e-06
77.244,28.649,6.721084901073482e-06,5.38752510692575e-06,,,,9.4050583356875e-06,,,,1.6609446902293712e-05,3.874595131492242e-05,,7.704580639256164e-06,2.7018704713555053e-05
77.254,28.649,1.2887754564872012e-05,2.7920774300582707e-05,,,,2.889681240958453e-07,,,-6.511311312351609e-06,2.237749868072569e-05,6.578953616553918e-05,,7.040765467536403e-06,2.1476740585058e-05
77.264,28.649,-3.516333890729584e-06,4.604779678629711e-05,,5.101418719277717e-05,,1.0884642506425736e-05,,,1.1543891559995243e-05,1.2897523447463756e-05,0.0001315263216383,,9.623124242352787e-06,0.0001558673393446
77.275,28.649,2.6787763999891467e-05,2.4317037969012745e-05,,3.205891334800981e-05,,-5.481887910718797e-06,,,,2.3772887288942e-05,-4.502413503360003e-06,,8.678633093950339e-06,-4.272532351023983e-06
77.285,28.649,6.887924428156111e-06,8.780276402831078e-05,,2.8862417821073905e-05,,3.414764933040715e-07,,,,2.562213376222644e-05,6.650440809607972e-06,,7.567655302409548e-06,8.830732440401334e-06
77.296,28.649,8.144392268150114e-06,8.836019696900621e-05,,,,1.5356009726019693e-06,,,1.965468254638836e-05,1.3405485333350953e-05,3.183876469847746e-05,,6.773125733161578e-06,2.3146911189542152e-05
77.306,28.649,-1.17312629299704e-06,5.034841160522774e-05,,,,2.5671372441138374e-06,,,-3.1495308121520797e-06,2.8762082365574315e-05,1.0221852789982222e-05,,9.730179044709075e-06,1.0929831660178024e-05
77.316,28.649,4.747581442643423e-06,2.898846332755056e-06,,5.2967901865486056e-05,,3.3584656193852425e-06,,7.663894211873412e-05,5.925639925408177e-06,4.266652831574902e-05,9.556387340126092e-06,,1.4159678357827945e-05,1.089597753889393e-05
76.932,28.659,1.2145879736635834e-05,4.430412809597328e-05,,,,4.654337317333557e-06,,,,1.1644810001598673e-05,8.952728967415169e-05,,7.763998837617692e-06,3.556511364877224e-05
76.943,28.659,1.489397618570365e-05,3.025576916115824e-05,,,,-7.894182635936886e-05,,,,1.3079203199595211e-05,5.487997259479016e-05,,5.5216578402905725e-06,4.520277434494346e-05
76.953,28.659,1.0897810170718005e-05,7.609416934428737e-05,,2.0996380044380203e-05,,1.473295378673356e-05,,,9.354574103781488e-06,1.9278017134638503e-05,,,2.8593328806891805e-06,1.1755566447391176e-05
76.963,28.659,7.573561106255511e-06,0.0001137558720074,,2.7334323021932505e-05,,1.390978377457941e-05,,,5.316540409694426e-05,2.475721703376621e-05,6.239589129108936e-05,,6.707467946398538e-06,1.121163586503826e-05
76.974,28.659,8.232993423007429e-06,7.374368578894064e-05,,,,-1.576245409751209e-07,,,,2.802057497319765e-05,1.5507795978919603e-05,,5.519061687664362e-06,1.522515685792314e-05
