longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
77.078,28.639,,2.005023588935728e-06,,6.616189784836024e-05,0.0001105039773392,,,,1.2957457329321189e-05,5.246122600510717e-05
77.088,28.639,,,,0.0002048572205239,0.0001141162429121,,,,1.1196726518392096e-05,8.794502355158329e-05
77.098,28.639,,,,,0.0001119172156904,,,,4.7262481530196965e-05,0.000123660385725
77.109,28.639,,,,,0.0001445176458219,,,,0.0001907273835968,0.0003034423280041
77.119,28.639,,,,0.0002567503834143,0.0001823190541472,,,,4.149619780946523e-05,0.000161855990882
77.129,28.639,,-2.905664405261632e-05,,,0.0002201954775955,,,,1.4858511349302717e-05,7.645382720511407e-05
77.14,28.639,,-3.487384310574271e-05,,0.0002129636413883,7.057101174723357e-05,,,,1.3054082046437545e-05,6.114330608397722e-05
77.15,28.639,,-9.468344615015669e-06,,,1.1983892363787165e-05,,,,7.209393515950069e-06,4.023311248602113e-06
77.161,28.639,,-2.242879600089509e-05,,0.0001761314051691,2.746157224464696e-05,,,,2.70689497483545e-06,4.623728091246449e-05
77.171,28.639,,,,7.211050251498818e-05,2.5605786504456773e-05,,,,5.5576718295924366e-05,
77.181,28.639,,-1.835183320508804e-05,,4.97901055496186e-05,3.4699860407272354e-05,,,,1.1150994396302847e-05,
77.192,28.639,,-7.952068699523807e-06,,,8.578879351262003e-05,,,,1.0805611054820474e-05,-2.413939728285186e-05
77.202,28.639,,-5.234174977886141e-07,,,4.350332892499864e-05,,,,1.0715514690673444e-05,-2.656880860740785e-05
77.213,28.639,,1.5900217476882972e-05,,,5.165246875549201e-06,,,,1.3805943126499187e-05,1.4284582903201226e-05
77.223,28.639,,-2.8577440389199182e-05,,4.984977567801252e-05,2.277565181429964e-05,,,,-1.992377838178072e-05,-9.40113386604935e-06
77.233,28.639,,,,,0.0001888000260805,,,,1.1615528819675092e-05,-4.141201770835323e-06
77.244,28.639,,6.09069611527957e-05,,,6.956523429835215e-05,,,,5.626323400065303e-06,-4.663599611376412e-06
77.254,28.639,,-4.325759618950542e-06,,6.353072240017354e-05,5.729449912905693e-05,,,,8.020875611691736e-06,
77.264,28.639,,,,,-2.139405296475161e-05,,,,4.173704837739933e-06,0.0002305602683918
77.275,28.639,,,,0.0002379208308411,0.0001185467190225,,,,4.351497864263365e-06,
77.285,28.639,,,,0.0002275458246003,3.8939222577027977e-05,,,,6.718091026414186e-05,-3.7356273878685897e-06
77.296,28.639,,-1.3537998711399268e-05,,0.0002786389668472,9.598796896170823e-05,,,,9.59838944254443e-05,7.217788515845314e-05
77.306,28.639,,,,0.0002229710080428,0.000145144353155,,,,9.53148537519155e-06,8.384279499296099e-05
77.316,28.639,,-4.001366687589325e-05,,5.741422137361951e-05,2.990129178215284e-05,,,,7.995735359145328e-06,0.000248480180744
76.932,28.649,,6.706771955578006e-07,,0.0002429187588859,2.260982000734657e-05,,,,1.1326847015880048e-05,-3.720931090356317e-06
76.943,28.649,,,,0.0001719749416224,9.734864579513668e-05,,,,3.123706119367853e-05,-4.178215021966025e-06
76.953,28.649,,-1.8387667296337892e-05,,,8.037850057007745e-05,,,,3.355614171596244e-05,5.545827661990188e-06
76.963,28.649,,-3.5417913295532344e-06,,0.0002532146463636,0.0002559118147473,,,,1.4200624036675435e-06,-1.1776631254178938e-05
76.974,28.649,,-1.452180981686979e-06,,6.656823825323954e-05,4.5900924305897206e-05,,,,8.526046258339193e-06,2.1047126210760325e-05
76.984,28.649,,-4.783249096362852e-05,,5.253761628409848e-05,0.0002628361107781,,,,1.641325252421666e-05,6.193690751388203e-06
76.994,28.649,,,,,-1.45751273521455e-05,,,,5.491592219186714e-06,6.77894422551617e-05
77.005,28.649,,,,,0.0002121828001691,,,,7.338669092860073e-06,0.0001015426023514
77.015,28.649,,-1.836539377109148e-05,,0.0001779737212928,5.798843267257325e-05,,,,1.0696157914935611e-05,-4.007106690551154e-05
77.026,28.649,,5.033940851717489e-06,,4.395185533212498e-05,8.236176654463634e-05,,,,1.4050765457795931e-05,1.9594652258092538e-05
77.036,28.649,,2.443790663164691e-06,,4.395185533212498e-05,9.087506623473018e-05,,,,0.0001380341418553,2.303188739460893e-05
77.046,28.649,,,,,3.781780105782673e-05,,,,1.0577458851912525e-05,-1.0320799447072204e-05
77.057,28.649,,-1.1741229172912426e-05,,0.0002307547983946,7.329233631026e-05,,,,1.5500152585445903e-05,0.0003748824819922
77.067,28.649,,9.046656487043949e-06,,5.339420022210106e-05,0.0001750537776388,,,,4.451279892236926e-05,-7.142578851926373e-06
77.078,28.649,,,,5.393775063566864e-05,4.5316868636291474e-05,,,,1.447554495825898e-05,0.0002185352932428
77.088,28.649,,-6.10044771747198e-05,,4.980001904186793e-05,-8.395295481022913e-06,,,,-7.658735512450221e-07,8.967687608674169e-05
77.098,28.649,,-1.697399238764774e-05,,0.0001830652181524,2.029132474490325e-06,,,,5.498344762600027e-06,-3.296527938800864e-05
77.109,28.649,,,,7.524614193243906e-05,5.383721145335585e-05,,,,1.8971562894876115e-05,-2.9196282412158325e-05
77.119,28.649,,,,,2.0104305804125037e-05,,,,4.53169832326239e-06,0.0002520761336199
77.129,28.649,,,,6.071265306673013e-05,0.0002074698277283,,,,4.214291948301252e-06,8.523966971552e-05
77.14,28.649,,-1.9244616851210598e-05,,,-1.35966502057272e-05,,,,7.531349183409475e-06,
77.15,28.649,,-2.7309079086990096e-05,,,0.0002193210093537,,,,3.638370617409237e-05,-4.598758550855564e-06
77.161,28.649,,,,6.295997445704415e-05,6.483913603005931e-05,,,,7.59346949052997e-05,5.005999810236972e-06
77.171,28.649,,,,,0.0001251643698196,,,,3.4116544611606514e-06,1.18561765702907e-05
77.181,28.649,,-2.2582567908102646e-05,,,8.137284748954698e-05,,,,1.5463660020031966e-05,1.2752195289067458e-05
77.192,28.649,,,,,8.526267629349604e-05,,,,1.1101731161033968e-06,-1.847814019129146e-05
77.202,28.649,,-4.140753298997879e-05,,7.211050251498818e-05,9.141946793533862e-05,,,,-4.819858077098616e-06,5.727080497308634e-05
77.213,28.649,,,,,8.880881068762392e-05,,,,1.234621595358476e-05,1.2423192856658716e-05
77.223,28.649,,6.09069611527957e-05,,,5.578592390520498e-05,,,,1.0567148819973228e-05,1.2735567906929646e-05
77.233,28.649,,,,,0.0001509530993644,,,,-4.610255018633325e-06,9.461080480832608e-05
77.244,28.649,,-8.98687449080171e-06,,5.921291449340061e-05,6.2907362007536e-05,,,,2.2271011403063312e-05,8.221768075600266e-05
77.254,28.649,,,,,0.0002765561512205,,,,-2.975476263600285e-06,-3.463887878751848e-07
77.264,28.649,,,,,3.4171640436397865e-05,,,,6.890788790769875e-05,0.0001017567701637
77.275,28.649,,-3.124143768218346e-05,,6.353072240017354e-05,9.549871901981533e-05,,,,3.652091663752799e-06,-1.619273461983539e-05
77.285,28.649,,9.019416211231146e-06,,,0.0001150162279373,,,,5.263747425487964e-06,-1.7917451259563677e-05
77.296,28.649,,-3.2222724257735536e-05,,0.0001493534364271,5.139689892530441e-05,,,,1.5805695511517115e-05,7.035727321635932e-05
77.306,28.649,,-1.7549082258483395e-05,,0.0002152942761313,2.7360270905774087e-05,,,,1.4908494449628051e-05,3.130522827632376e-06
77.316,28.649,,-5.615574082185049e-06,,0.0001752592070261,9.156481246463954e-05,,,,1.2770165085385088e-05,0.0001490363647462
76.932,28.659,,,,0.0001629466423764,2.16080170503119e-05,,,,1.1292316230537836e-05,5.545827661990188e-06
76.943,28.659,,5.266676453175023e-06,,0.0002028361195698,0.0002772003354039,,,,-2.3507645607878658e-07,3.566534587662318e-06
76.953,28.659,,-1.452180981686979e-06,,,8.809134305920452e-05,,,,5.205348497838713e-05,
76.963,28.659,,-4.867150346399285e-05,,0.0002263817150378,1.7258782463613898e-05,,,,-4.9693244363879785e-06,6.193690751388203e-06
76.974,28.659,,7.182315584941534e-06,,6.950747047085315e-05,0.0001010032574413,,,,7.843442290322855e-06,-2.282862260472029e-05
76.984,28.659,,,,,0.0001300800213357,,,,1.5192281352938151e-05,1.271127530344529e-05
76.994,28.659,,-5.3570033742289525e-06,,0.0001747744681779,2.1443031073431484e-05,,,,0.0001490257564,-8.498317356497864e-07
77.005,28.659,,3.133359598450625e-07,,,0.000273722136626,,,,7.389905476884451e-06,3.35075928887818e-05
77.015,28.659,,2.443790663164691e-06,,,9.780948312254624e-05,,,,5.440577297122218e-05,3.642733281594701e-05
77.026,28.659,,-1.0027432836068328e-05,,0.0002691558911465,3.686275886138901e-05,,,,8.651406460558064e-06,-1.2933710422657896e-05
77.036,28.659,,,,,0.0002173327666241,,,,2.7226569727645256e-05,2.6824851374840364e-05
77.046,28.659,,,,0.000257804931607,0.0001105039773392,,,,6.288866643444635e-06,2.517939719837159e-06
77.057,28.659,,-1.1499480024212971e-05,,4.395185533212498e-05,1.40586489578709e-05,,,,3.64046536560636e-05,
77.067,28.659,,1.9095671177638e-06,,0.0001974484766833,0.0002798569330479,,,,5.446530485642143e-05,0.0001810063113225
77.078,28.659,,,,,2.029132474490325e-06,,,,4.986793646821752e-05,0.0002022734552156
77.088,28.659,,,,0.0001585540740052,0.0001519931829534,,,,-2.6635727863322245e-06,-4.5717883949691895e-06
77.098,28.659,,7.765735063003376e-06,,,0.0001127344585256,,,,-1.2479265478759771e-06,-8.142616934492253e-06
77.109,28.659,,-1.586536927788984e-05,,5.813797179143876e-05,7.057101174723357e-05,,,,2.0176660200377228e-06,4.023311248602113e-06
77.119,28.659,,-2.455398680467624e-05,,0.0001830652181524,-2.5625795387895774e-05,,,,4.330958836362697e-05,
77.129,28.659,,,,,0.000172372398083,,,,2.5135708710877225e-05,-4.598758550855564e-06
77.14,28.659,,2.035264697042294e-05,,7.524614193243906e-05,-2.554682168920408e-06,,,,1.860225893324241e-05,1.56848273036303e-05
77.15,28.659,,2.5175429982482456e-05,,,0.0002154810499632,,,,,3.3326812172163045e-06
77.161,28.659,,,,6.071265306673013e-05,-1.032275758916512e-05,,,,7.824204658390954e-06,3.3751373848645017e-05
77.171,28.659,,,,,-1.7490367099526338e-05,,,,1.4521836419589818e-05,-1.2245604921190534e-05
77.181,28.659,,,,,0.0002278251195093,,,,-4.091560185770504e-06,-4.191947300569154e-05
77.192,28.659,,2.960754318337422e-05,,0.0002129636413883,0.0001033306471072,,,,3.094959174632095e-05,0.00022095516033
77.202,28.659,,6.09069611527957e-05,,,0.0001075219915946,,,,1.589237763255369e-05,-5.493208391271764e-06
77.213,28.659,,4.486805664782878e-06,,,7.103729876689613e-05,,,,7.394694694085047e-05,-1.679180422797799e-05
77.223,28.659,,-2.5375351469847374e-05,,,8.230799721786752e-05,,,,8.868536497175228e-06,1.0252298352497746e-06
77.233,28.659,,-1.0282591347277048e-06,,0.0002622460888233,7.462645589839667e-05,,,,0.0001621114788576,6.206763646332547e-05
77.244,28.659,,,,,0.0001184064240078,,,,-2.457531991240103e-06,-1.4769022527616473e-05
77.254,28.659,,-3.025740807061084e-05,,,0.0002157031703973,,,,1.0887198186537717e-05,3.1283259886549786e-05
77.264,28.659,,-3.2222724257735536e-05,,5.5423846788471565e-05,6.8989276769571e-05,,,,8.933766366681084e-06,-1.8006088794209063e-05
77.275,28.659,,,,0.0002020614774664,-1.225751475431025e-05,,,,1.6341035006917082e-05,-1.3708535334444605e-05
77.285,28.659,,,,,5.578384661930613e-05,,,,-2.3482366486859974e-06,3.130522827632376e-06
77.296,28.659,,-1.293062450713478e-05,,6.060406667529605e-05,0.0002049669856205,,,,1.899305425467901e-05,2.001397660933435e-05
77.306,28.659,,,,,8.522137795807794e-05,,,,2.666194177436409e-06,3.65579103345226e-06
77.316,28.659,,-1.1387394806661176e-05,,,8.548061305191368e-05,,,,9.191276330966502e-05,-8.310412340506446e-06
76.953,28.668,,,,,0.0001853077264968,,,,3.553629085217836e-06,-4.751194865093567e-06
76.963,28.668,,-1.2298207366256976e-05,,6.98826988809742e-05,0.0002878503582905,,,,2.6908770450972952e-05,0.0001265911560039
76.974,28.668,,-1.828765016398393e-05,,5.7351673603989184e-05,-2.7434474759502336e-05,,,,2.192252577515319e-05,7.766774069750682e-05
76.984,28.668,,-2.7497306291479617e-05,,0.0002429187588859,0.0001810037501854,,,,2.090509406116325e-05,-2.596117883513216e-05
76.994,28.668,,-1.6472813513246365e-05,,,8.966088353190571e-05,,,,4.703099330072291e-05,0.0002338838239666
77.005,28.668,,-1.0027432836068328e-05,,0.0001934021711349,9.087506623473018e-05,,,,3.692893415063736e-06,5.782776861451566e-05
77.015,28.668,,,,0.0002532146463636,3.68847067875322e-05,,,,6.223383388714865e-05,-1.2441895705705974e-05
77.026,28.668,,-1.277864612347912e-05,,6.656823825323954e-05,6.794818182243034e-05,,,,1.0453323966430617e-06,-7.683338481001556e-06
77.036,28.668,,-2.6080509996972975e-05,,0.0002268773678224,0.0001011860367725,,,,8.987383625935763e-05,-1.9245739167672585e-05
77.046,28.668,,1.9095671177638e-06,,0.0001705385511741,-9.87832754617557e-06,,,,1.0682225365599152e-05,3.07572991005145e-05
77.057,28.668,,1.4521206139761487e-05,,0.0002691558911465,0.0001696450199233,,,,4.7262481530196965e-05,
77.067,28.668,,,,,8.693664858583361e-05,,,,-1.248487706106971e-06,3.589701918826904e-06
77.078,28.668,,-4.829915724258171e-06,,,1.5695472939114552e-06,,,,1.1732096027117224e-05,8.65352776600048e-05
77.088,28.668,,-1.586536927788984e-05,,4.395185533212498e-05,4.37657545262482e-05,,,,1.653676554269623e-05,4.4375583456712775e-06
77.098,28.668,,-2.455398680467624e-05,,0.0002520577982068,7.641566480742767e-05,,,,6.278578075580299e-05,
77.109,28.668,,-2.2333962988341227e-05,,0.0002307547983946,0.0002380759542575,,,,0.0002439274976495,0.0002134744572686
77.119,28.668,,-9.665034667705186e-06,,,0.0001429308176739,,,,1.763787258823868e-05,
77.129,28.668,,,,,0.0001286070328205,,,,2.288272526129731e-06,2.428614425298292e-05
77.14,28.668,,,,,0.0001251643698196,,,,1.568345214764122e-05,-3.2431694307888392e-06
77.15,28.668,,2.6459432774572637e-05,,,0.0001224275183631,,,,4.565710332826711e-05,
77.161,28.668,,1.4070045608605142e-06,,0.0002048572205239,6.739363016095012e-05,,,,6.71791895001661e-06,0.0003522865008562
77.171,28.668,,-1.3356383533391636e-05,,,3.4502467315178365e-05,,,,1.3155356100469362e-05,-1.8746241039480083e-05
77.181,28.668,,,,6.071265306673013e-05,-1.3596601093013304e-05,,,,3.929974354832666e-06,-7.20517755326e-06
77.192,28.668,,-4.798783993464895e-05,,,0.0001169661773019,,,,-6.850868885521777e-07,-6.523478077724576e-06
77.202,28.668,,,,5.396688356995583e-05,0.0001509530993644,,,,-1.0225974619970655e-05,-3.905862286046613e-06
77.213,28.668,,,,6.295997445704415e-05,0.0001157996885012,,,,5.668563608196564e-05,-1.2598210560099687e-05
77.223,28.668,,1.7375487004755996e-05,,,5.939278344158083e-05,,,,9.747995136422103e-06,3.350240513100289e-05
77.233,28.668,,-2.339394995942712e-05,,0.0001761314051691,0.0001185467190225,,,,3.106632721028291e-05,-1.6239668184425682e-05
77.244,28.668,,-4.001366687589325e-05,,,5.464448622660712e-05,,,,-7.250750059029087e-06,-1.773130861693062e-05
77.254,28.668,,-4.188301682006568e-05,,7.211050251498818e-05,5.775368845206685e-05,,,,-1.959353994607227e-06,-2.3415836039930585e-05
77.264,28.668,,-5.615574082185049e-06,,5.838454671902582e-05,-2.793547901092097e-05,,,,5.648628302878933e-07,-4.358198566478677e-06
77.275,28.668,,-1.5471188817173243e-05,,,2.058071186183952e-05,,,,2.3685301130171865e-05,-1.1452477338025346e-05
77.285,28.668,,,,,7.41363619454205e-05,,,,-1.3889960428059568e-05,
77.296,28.668,,-9.641110409575049e-06,,0.0002020614774664,-6.406308017403718e-08,,,,5.528496694751084e-05,9.682033805802348e-07
77.306,28.668,,1.6773472452769056e-05,,4.984977567801252e-05,5.246808359515853e-05,,,,5.2356412197696045e-05,0.0003914076660294
77.316,28.668,,-4.411637564771809e-05,,0.0002368950226809,0.0001025918245431,,,,-3.1231132879838697e-07,3.145533264614642e-05
76.963,28.678,,-5.215023065829882e-06,,,4.94099767820444e-05,,,,1.034868273563916e-05,-2.596117883513216e-05
76.974,28.678,,-3.066893987124786e-05,,,5.798843267257325e-05,,,,1.2989953575015534e-05,0.0003139262844342
76.984,28.678,,-2.612753633002285e-05,,,6.084262713557109e-05,,,,6.983181265241001e-06,4.0740651456872e-05
76.994,28.678,,,,,0.0001221323182107,,,,3.487959020276321e-06,5.339928520697868e-06
77.005,28.678,,-2.0789057089132257e-05,,5.7351673603989184e-05,5.362182855606079e-05,,,,6.281991772993933e-06,-7.0388682615885045e-06
77.015,28.678,,-2.6080509996972975e-05,,6.0896287322975695e-05,7.646958692930639e-05,,,,1.2434601558197755e-05,2.866011709556915e-05
77.026,28.678,,-5.2045561460545287e-05,,0.0002337893820367,6.619549822062254e-05,,,,8.728287866688333e-06,
77.036,28.678,,-1.767436697264202e-05,,0.0001934021711349,-1.2610152225533966e-05,,,,9.891158697428182e-05,0.0001810063113225
77.046,28.678,,3.568472266124445e-06,,0.0001747744681779,0.0002117221301887,,,,8.182994861272164e-06,-1.251371713806293e-06
77.057,28.678,,-4.829915724258171e-06,,6.656823825323954e-05,0.0001519931829534,,,,6.6618595155887306e-06,-7.684102456551045e-05
77.067,28.678,,-1.2470644833229017e-05,,5.253761628409848e-05,0.0001099656510632,,,,-5.934077762503875e-06,4.4375583456712775e-06
77.078,28.678,,,,0.0002691558911465,-5.861052613909124e-06,,,,1.168248309113551e-05,-7.037787872832268e-05
77.088,28.678,,-7.058979917928809e-06,,0.0001779737212928,7.132715109037235e-05,,,,3.860677225020481e-06,9.477360435994342e-06
77.098,28.678,,-3.864126483676955e-05,,0.000257804931607,0.000172372398083,,,,0.0001023219228954,6.651753938058391e-05
77.109,28.678,,,,5.649267041007988e-05,3.4699860407272354e-05,,,,1.554717709950637e-05,6.415718235075474e-05
77.119,28.678,,,,0.0001974484766833,-1.2737101314996837e-05,,,,1.8698801795835607e-05,-3.491231836960651e-05
77.129,28.678,,-3.547301616890764e-07,,0.0001974484766833,4.6923516492825e-05,,,,1.787347355275415e-05,1.2747153959935533e-05
77.14,28.678,,,,0.0001585540740052,2.2238878955249675e-05,,,,5.184574183658697e-05,7.321840530494228e-05
77.15,28.678,,-8.98687449080171e-06,,0.0001912589505081,-1.853936555562541e-05,,,,0.0001047617770382,3.246570850024e-05
77.161,28.678,,-1.5563819033559412e-05,,5.813797179143876e-05,4.267904660082422e-05,,,,8.556323336961213e-06,-7.20517755326e-06
77.171,28.678,,-6.570324785570847e-06,,4.980001904186793e-05,0.0002447138831485,,,,0.0001493509771535,-6.523478077724576e-06
77.181,28.678,,,,,9.310746827395632e-05,,,,-2.3275154035218293e-06,9.461080480832608e-05
77.192,28.678,,-1.1871184142364656e-05,,6.518102600239217e-05,8.623745816294104e-05,,,,2.942914534287411e-07,8.221768075600266e-05
77.202,28.678,,-2.339394995942712e-05,,7.524614193243906e-05,8.329217234859243e-05,,,,1.7740838302415796e-05,-5.007692379876971e-05
77.213,28.678,,4.535218522505602e-06,,,0.0001006720849545,,,,4.72112515126355e-06,-8.505698133376427e-06
77.223,28.678,,-2.4922919692471623e-05,,0.0002567503834143,6.026810297043994e-05,,,,1.5746916687930934e-05,3.1283259886549786e-05
77.233,28.678,,-2.198649053752888e-05,,5.396688356995583e-05,-5.865637831448112e-06,,,,-3.7296781556506176e-06,-3.073301922995597e-05
77.244,28.678,,-3.417255720705725e-05,,6.295997445704415e-05,0.0002478041278664,,,,7.061111318762414e-06,4.799180169356987e-05
77.254,28.678,,4.89198146169656e-06,,,8.965392771642655e-05,,,,4.33634659202653e-06,
77.264,28.678,,,,4.620053005055525e-05,-8.791357686277479e-06,,,,6.07263336860342e-06,8.749919652473181e-05
77.275,28.678,,,,,2.7711862458090764e-06,,,,1.4807344996370375e-05,5.641312600346282e-05
77.285,28.678,,,,,0.0001071019214577,,,,1.2598464309121482e-05,
77.296,28.678,,,,4.97901055496186e-05,1.737520688038785e-05,,,,1.2990902177989485e-05,1.081414484360721e-05
77.306,28.678,,,,0.0002328884875169,9.766205039341004e-05,,,,1.3030196441832231e-06,3.5146126720064785e-06
77.316,28.678,,-1.93097184819635e-05,,,5.8468489442020655e-05,,,,-1.0485240636626258e-05,
77.327,28.678,,-7.684631782467477e-06,,,0.0001025046658469,,,,2.4373514406761387e-06,-6.479970579675864e-06
76.963,28.688,,9.046656487043949e-06,,0.0001357704895781,0.0001565061393193,,,,8.25626375444699e-06,-2.3037180653773248e-05
76.974,28.688,,-2.116139285135432e-06,,6.277201464399695e-05,-1.43602355819894e-05,,,,7.868843567848671e-06,7.69335892982781e-05
76.984,28.688,,2.070604568871204e-05,,6.120621401350945e-05,1.446533133275807e-06,,,,0.0001531805028207,2.517939719837159e-06
76.994,28.688,,2.071096969302744e-05,,,,,,,2.487786150595639e-05,
77.005,28.688,,-2.1548083168454468e-05,,,0.0002202437317464,,,,3.6449680919758976e-05,-3.296527938800864e-05
77.015,28.688,,,,0.0001765646593412,0.0002225645148428,,,,2.40760637097992e-05,
77.026,28.688,,1.1395927685953213e-05,,0.0001322764146607,9.314465569332242e-05,,,,9.082335600396618e-05,-1.251371713806293e-06
77.036,28.688,,6.715793460898567e-06,,0.0002263817150378,-2.1012263459851965e-05,,,,-3.2091943467094097e-06,-1.6846177459228784e-05
77.046,28.688,,-2.7309079086990096e-05,,5.71998389204964e-05,7.121721137082204e-05,,,,6.193731678649783e-06,4.023311248602113e-06
77.057,28.688,,-5.627061545965262e-05,,0.0001934021711349,3.0459659683401696e-05,,,,1.0446892702020705e-05,-4.748942956211977e-05
77.067,28.688,,,,6.950747047085315e-05,0.0002462494885548,,,,5.805164255434647e-05,3.607098187785596e-05
77.078,28.688,,,,0.0002532146463636,5.716419400414452e-05,,,,-1.6979749489109963e-05,8.969759619503748e-06
77.088,28.688,,2.5175429982482456e-05,,0.0002268773678224,-3.91626917917165e-06,,,,6.908829527674243e-05,-2.962035250675399e-05
77.098,28.688,,,,0.0001705385511741,-3.971636942878831e-06,,,,1.787125802366063e-05,-1.847814019129146e-05
77.109,28.688,,-2.9681077649001963e-05,,0.0002691558911465,9.328049782197922e-05,,,,4.248355617164634e-05,0.0002036288205999
77.119,28.688,,,,4.950574293616228e-05,0.0002892014454118,,,,1.1272683877905363e-05,1.6770947013355908e-06
77.129,28.688,,1.0492697583686096e-05,,0.0002472086343914,9.428100020159036e-05,,,,1.81855511982576e-06,1.190050988952862e-05
77.14,28.688,,,,4.395185533212498e-05,3.4502467315178365e-05,,,,2.347691179238609e-06,1.0488285624887794e-05
77.15,28.688,,,,0.0001974484766833,0.0002136542025255,,,,-1.5029389032861218e-05,-1.679180422797799e-05
77.161,28.688,,-2.901678999478463e-05,,,9.338983545603696e-06,,,,0.0002427371509838,-5.649533704854548e-06
77.171,28.688,,-3.025740807061084e-05,,0.0001585540740052,0.0001083926108549,,,,9.53985727392137e-06,-5.375266118790023e-05
77.181,28.688,,-3.5912456951336935e-05,,5.339420022210106e-05,9.357513772556558e-05,,,,1.0720494174165651e-05,-3.463887878751848e-07
77.192,28.688,,-2.9800001357216388e-05,,5.813797179143876e-05,8.007666474441066e-05,,,,5.456290637084749e-06,-0.0001085185722331
77.202,28.688,,-2.198649053752888e-05,,,0.0001180445688078,,,,-9.58987857302418e-06,-2.3415836039930585e-05
77.213,28.688,,-5.058265742263757e-05,,6.616189784836024e-05,0.0002392432361375,,,,1.2030272955598775e-05,0.0002538543194532
77.223,28.688,,,,,7.391047256533056e-05,,,,-1.3683792303709197e-06,-9.10351809579879e-06
77.233,28.688,,,,0.0002206500648753,0.0002088099718093,,,,7.823716259736102e-06,1.437711762264371e-05
77.244,28.688,,-1.1012799404852558e-05,,,4.467007238417864e-05,,,,3.093285340582952e-05,3.943909632653231e-06
77.254,28.688,,,,0.0002567503834143,8.853154577082023e-05,,,,0.0001688766787992,5.1942224672529846e-05
77.264,28.688,,-2.023405249929056e-05,,3.911135718226433e-05,0.0002231858525192,,,,4.6506800572387874e-05,-1.8838582036551088e-05
77.275,28.688,,-2.0982457499485463e-05,,6.295997445704415e-05,-4.5744641283818055e-06,,,,-2.5749366614036265e-05,0.0002581962908152
77.285,28.688,,,,0.0001761314051691,3.2526269933441654e-05,,,,0.0001618730748305,-5.566102572629461e-06
77.296,28.688,,-4.3337793613318354e-05,,,0.0001685129100224,,,,8.577938388043549e-06,0.0002814349718391
77.306,28.688,,-2.353968557144981e-05,,0.0002622460888233,0.0002132675726898,,,,1.0585698873910587e-05,-3.802610081038438e-05
77.316,28.688,,-9.478232641413342e-06,,,6.540823960676789e-06,,,,7.860308869567234e-06,-5.9796231653308496e-05
77.327,28.688,,-1.8074988474836573e-05,,0.0002328884875169,6.81512537994422e-05,,,,-1.8520596256621505e-07,
76.974,28.698,,-5.772074018750573e-06,,0.0002811436716001,6.906106591486605e-06,,,,1.2062452697136903e-05,-3.7096890537213767e-06
76.984,28.698,,3.568472266124445e-06,,0.0003234358446206,0.0001750537776388,,,,1.4788131920795422e-05,-3.030363586731255e-05
76.994,28.698,,-1.556620372866746e-05,,0.0002668392262421,8.826176781440154e-05,,,,1.4027579709363636e-05,0.0001331587845925
77.005,28.698,,,,5.141308065503836e-05,2.058076461253222e-05,,,,0.0002898971433751,7.596341311000288e-05
77.015,28.698,,6.715793460898567e-06,,0.0001263107842532,5.8782639825949445e-05,,,,3.051937937925686e-06,4.101727881788975e-06
77.026,28.698,,7.979189831530675e-05,,,0.0002201954775955,,,,1.7058678167813923e-06,7.776600978104398e-05
77.036,28.698,,,,0.0001629466423764,1.5695472939114552e-06,,,,1.2211582998133963e-06,
77.046,28.698,,,,,-3.0024504667380825e-05,,,,1.653676554269623e-05,6.75842456985265e-05
77.057,28.698,,,,5.7351673603989184e-05,0.0002429792075417,,,,5.261982551019173e-06,0.0002446615835651
77.067,28.698,,-8.786294642959547e-07,,0.0002429187588859,0.0001069001227733,,,,9.185018279822545e-05,0.0003465157642494
77.078,28.698,,,,6.0896287322975695e-05,3.826576721621677e-05,,,,1.831846202549059e-05,1.18561765702907e-05
77.088,28.698,,,,,0.0001418177998857,,,,5.593607056653127e-06,6.868961645523086e-05
77.098,28.698,,,,0.0002532146463636,0.0001775116252247,,,,-5.355412667995552e-06,1.4284582903201226e-05
77.109,28.698,,-8.534669177606702e-06,,0.0002532146463636,2.9518352675950155e-05,,,,6.387187750078738e-05,-1.0880871741392184e-05
77.119,28.698,,,,,7.753509999020025e-05,,,,2.514590960345231e-05,2.578679868747713e-06
77.129,28.698,,-1.7756074157659896e-05,,0.0001705385511741,6.391927308868617e-05,,,,3.029949539268273e-06,-4.663599611376412e-06
77.14,28.698,,-2.339394995942712e-05,,0.0001779737212928,2.277565181429964e-05,,,,9.947588296199685e-06,
77.15,28.698,,-2.5335302780149505e-05,,4.950574293616228e-05,0.000126826489577,,,,4.2058545659529045e-06,0.0001707023475319
77.161,28.698,,9.019416211231146e-06,,,5.242493352852762e-05,,,,1.5602941857650876e-05,6.206763646332547e-05
77.171,28.698,,,,0.0002520577982068,9.202321962220594e-05,,,,6.42797167529352e-05,0.00020318935276
77.181,28.698,,,,,8.424599400314037e-06,,,,1.7381133147864603e-05,0.0001065157630364
77.192,28.698,,,,,1.1719456779246684e-05,,,,1.4384466339834034e-05,
77.202,28.698,,,,,9.598796896170823e-05,,,,8.912498742574826e-06,-4.358198566478677e-06
