longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
77.171,28.561,,3.070744423894212e-05,1.959563451237045e-05,1.6881927876966074e-05,5.223712832957972e-06,1.5231864381348714e-05,,,,,-2.3367061658063903e-05,1.8200147678726356e-05,4.8469511966686696e-05,
77.181,28.561,,0.0001743047614581,,4.363582320365822e-06,1.2476895790314302e-05,1.0679147635528352e-05,,4.113328395760618e-05,,,0.0002446284634061,1.933000930876005e-06,0.0002299004991073,
77.192,28.561,,,1.1833609278255608e-05,2.1853746147826317e-05,1.2404349945427384e-05,4.98748522659298e-06,,,,,,5.903429610043531e-06,1.060507770489494e-06,
77.202,28.561,,0.0003566282975953,1.4361478861246724e-05,3.016041227965616e-05,-3.031677806575317e-06,5.334909474186134e-06,,,,,3.707337964442559e-05,5.775039426225703e-06,-6.202597433002666e-06,
77.213,28.561,,0.0001602374395588,1.2990566574444529e-05,0.000379926234018,-2.962891585411853e-06,4.79682694276562e-06,,2.9892598831793293e-05,,,3.861390723614022e-05,2.3510136088589206e-05,0.0003540256002452,
77.223,28.561,,0.0004176026559434,1.444915233150823e-05,0.0002652518160175,8.985856766230427e-06,2.6690955564845357e-05,,,,,2.0524969386315206e-06,8.003531547728926e-06,2.6244351829518564e-05,
77.233,28.561,,0.0002016079670283,4.997587438992923e-06,3.2359774195356295e-05,1.1101368727395313e-05,1.7295946236117743e-05,,1.299225004913751e-05,,,0.0003661625378299,5.79290008317912e-06,6.105499778641388e-06,
77.244,28.561,,2.445258724037558e-05,8.988063200376928e-06,2.1411055058706552e-05,-1.1608005934249377e-06,1.3870479961042292e-05,,6.969996320549399e-05,,,3.695629493449815e-05,2.4071756342891604e-05,3.337894304422662e-05,
77.254,28.561,,0.0001258381234947,1.1535668818396516e-05,3.899295552400872e-05,-2.810686055454425e-06,8.40835491544567e-06,,,,,0.0002841123496182,3.0680484996992163e-06,4.9247923016082495e-05,
77.264,28.561,,0.0004146813880652,7.7881140896352e-06,2.7364896595827304e-05,5.1758465815510135e-06,2.323671469639521e-05,,,,,3.01644340652274e-05,3.7838246953469934e-06,2.3052711185300723e-05,
77.275,28.561,,0.0001615113142179,3.191058340235031e-06,2.3091745333658764e-06,9.56575786403846e-06,1.431172677257564e-06,,4.674989395425655e-05,,,1.2970805983059108e-05,-8.539970622223336e-06,-1.326403162238421e-05,
77.285,28.561,,0.0001823244529077,7.455968898284482e-06,1.401259305566782e-05,9.56422991293948e-06,5.695433628716273e-06,,,,,,1.1268562957411632e-05,7.471231583622284e-06,
77.296,28.561,,5.073490319773555e-05,7.874736184021458e-06,6.181199569255114e-05,3.950681275455281e-06,3.8469821106446034e-07,,,,,,3.205080793122761e-05,0.000200544760446,
77.306,28.561,,3.23644962918479e-05,8.561041795474011e-06,6.44116080366075e-05,-4.288453055778518e-06,2.8988401936658192e-06,,3.0812872864771634e-05,,,,5.901226813875837e-06,0.0002225608914159,
76.849,28.571,,0.0001124990667449,1.2908793905808125e-05,2.261679219373036e-05,1.0730166650319006e-05,6.753973593731644e-06,,4.632749914890155e-05,,,1.4868959624436684e-05,7.1206450229510665e-06,-9.584433428244664e-06,
76.86,28.571,,0.0005181133165024,2.591665634099627e-06,2.23026545427274e-05,5.111671271151863e-06,1.7400223441654816e-05,,3.329831088194624e-05,,,3.074757114518434e-05,-3.0667885653201665e-07,8.436464668193366e-06,
76.87,28.571,,5.121731373947114e-05,1.2742913895635866e-05,5.646681074722437e-06,7.4740664786077105e-06,2.7474101443658583e-05,,6.343458517221734e-05,,,1.891883948701434e-05,8.245892786362674e-06,2.260538531118073e-05,
76.88,28.571,,6.384775133483345e-06,,1.4995756828284357e-05,2.200667267970857e-06,1.8470060240360908e-05,,3.707221185322851e-05,,,4.036263271700591e-05,5.351693744160002e-06,8.62221495481208e-05,
76.891,28.571,,0.0001311902306042,9.161992238659876e-06,1.4925793038855772e-05,-1.73464411545865e-06,2.34036861002096e-06,,2.669860259629786e-05,,,,2.1194668079260737e-05,2.267372337882989e-06,
76.901,28.571,,5.965285890852101e-05,1.111207984649809e-05,8.371548574359622e-06,4.59236980532296e-06,-3.627077376222587e-06,,,,,2.014169149333611e-05,5.516564669960644e-06,2.21564023377141e-05,
76.911,28.571,,,2.066760862362571e-05,0.0001206787201226,4.248593540978618e-06,-1.0303269846190233e-05,,3.708516669576056e-05,,,2.1499798094737343e-05,4.66027950096759e-06,8.593810343882069e-05,
76.922,28.571,,0.0003858333220705,1.0672966709535103e-05,7.440743502229452e-05,5.2183349907863885e-06,2.6822883228305727e-05,,2.560273787821643e-05,,,5.596584742306732e-06,8.482529096909275e-07,1.573888880557206e-06,
76.932,28.571,,0.0001418362371623,1.4584813470719382e-05,2.2011239707353525e-05,,1.4777284377487376e-05,,3.227756315027364e-05,,,2.28221088036662e-05,1.1820229701697826e-05,3.197616024408489e-06,
76.943,28.571,,4.830764737562277e-05,1.0843967174878344e-05,1.0492845831322484e-05,1.0579215086181648e-05,5.339836934581399e-05,,,,,,5.461519776872592e-06,1.133814930653898e-05,
76.953,28.571,,9.409074846189468e-05,1.2135556971770711e-05,1.1581370927160606e-05,-7.611944965901785e-06,1.2517919458332472e-05,,3.0313452953123488e-05,,,,-8.793751931079896e-07,,
76.963,28.571,,5.104090450913645e-05,9.555740689393131e-06,1.4967337847338058e-05,-4.535590505838627e-06,1.0093575838254765e-05,,,,,1.270753000426339e-05,1.6884760043467395e-06,5.253232302493416e-05,
76.974,28.571,,1.0253840628138278e-05,,6.0922793636564165e-05,3.611098236433463e-06,,,,,,3.0237786631914787e-05,4.93881771035376e-06,3.983878559665754e-05,
76.984,28.571,,3.425871284434834e-07,1.3410672181635164e-05,4.52054591733031e-05,3.3474777865194483e-06,0.0002175259724026,,,,,,1.5725028788438067e-05,6.823078729212284e-05,
76.994,28.571,,0.0003900408337358,4.036195605294779e-06,7.95522500993684e-05,4.946771241520764e-06,2.9758344680885784e-05,,3.09136048599612e-05,,,,1.2718888683593832e-05,0.0004575892817229,
77.005,28.571,,0.0004283668240532,1.090874593501212e-05,8.308343240059912e-05,8.425808118772693e-06,4.594745860231342e-06,,3.516554716043174e-05,,,1.4064782590139656e-05,7.436943178618094e-06,5.326893005985767e-05,
77.015,28.571,,9.0607805759646e-05,,4.388916204334237e-05,-3.1118954666453646e-06,1.3368632608035114e-05,,,,,1.5812744095455855e-05,3.893796474585543e-06,2.197952426286065e-06,
77.026,28.571,,3.075618951697834e-05,7.307829491765005e-06,4.3047471990576014e-05,-7.395613010885427e-07,2.799010326270945e-05,,4.635162986232899e-05,,,1.1022851140296552e-05,8.559167326893657e-06,8.517200330970809e-05,
77.036,28.571,,1.105081810237607e-05,1.0113729331351353e-05,9.974469321605284e-06,-1.6266442344203824e-06,2.911550473072566e-05,,2.165712066926062e-05,,,2.14706888073124e-05,2.6376435926067643e-05,1.4382768313225824e-05,
77.046,28.571,,,9.818024409469215e-06,1.2766608961101156e-05,-9.68808080870076e-07,1.9076711396337487e-05,,4.9095826398115605e-05,,,0.0002264938520966,-3.04623938518489e-07,5.28381906406139e-06,
77.057,28.571,,0.0001000172560452,5.211943516769679e-06,0.0001428137766197,-2.1800401555083222e-06,1.3971569387649652e-05,,,,,-4.174299192527542e-06,9.223425877280532e-06,-2.242807340735453e-06,
77.067,28.571,,,1.1114522749267051e-05,3.608370661822846e-06,8.289659490401391e-06,2.458081507938914e-05,,5.888114537810907e-05,,,,7.3975743362098e-06,4.759406147059053e-05,
77.078,28.571,,0.0001476446195738,7.551162525487598e-06,1.1455971616669558e-05,1.0029867553384976e-05,8.00388716015732e-06,,,,,4.3269104935461655e-05,-3.627423438956612e-06,2.1471991203725335e-05,
77.088,28.571,,2.063356077997014e-05,1.5851090211072005e-05,7.343619927269174e-06,1.6319307860612753e-06,1.7765596567187458e-05,,3.967638258473016e-05,,,1.610637627891265e-05,1.4683520930702798e-05,-2.0654176751122577e-06,
77.098,28.571,,0.0001438364561181,5.179161689738976e-06,1.5661566067137755e-05,-9.80936761152407e-07,9.40228403578658e-07,,,,,9.284352927352302e-06,1.623841285436356e-06,-1.2003744814137464e-05,
77.109,28.571,,0.0001563763944432,,1.8796801668941043e-05,1.040243478200864e-05,2.2187061404110864e-05,,,,,1.1917151823581662e-05,-3.447179324211902e-06,7.818655285518616e-05,
77.119,28.571,,1.750395676936023e-05,8.009278644749429e-06,1.5351895854109898e-05,4.23976098318235e-06,1.5891309885773808e-05,,2.8474491045926698e-05,,,3.868722342303954e-05,5.019241143600084e-06,-9.89656427918817e-07,
77.129,28.571,,0.0003764757420867,1.2004141353827436e-05,1.1599238860071637e-05,-9.450025572732557e-06,1.960500412678812e-05,,,,,5.836711352458224e-05,3.305396148789441e-06,3.6032604839419946e-05,
77.14,28.571,,7.076599285937846e-05,4.001388333563227e-06,1.3790215234621428e-05,3.5322498206369346e-06,2.0635470718843862e-05,,2.991199835378211e-05,,,1.807045191526413e-05,7.136482508940389e-06,0.0004316223203204,
77.15,28.571,,1.1864151019835845e-05,2.8733400085911853e-06,1.1449974408606067e-05,-1.258823976968415e-05,7.745369657641277e-06,,,,,,1.8200147678726356e-05,3.674221443361603e-05,
77.161,28.571,,8.884887211024761e-05,,2.636202771100216e-05,7.0921273618296254e-06,4.205745062790811e-05,,,,,0.0003673448809422,3.3112125947809545e-06,3.0750601581530645e-05,
77.171,28.571,,-9.768023119249849e-07,1.4361478861246724e-05,1.798836274247151e-05,-3.5663329072122e-06,1.6910813428694382e-05,,1.9155013433191925e-05,,,0.0002703309291973,4.570694272842957e-06,1.7576830941834487e-05,
77.181,28.571,,3.431636650930159e-05,8.19075467006769e-06,6.0511421906994656e-05,1.990529563045129e-05,-9.913140274875332e-06,,,,,0.00021017009567,9.105542631004935e-06,-1.2455589057935867e-06,
77.192,28.571,,4.385211286717095e-05,1.444915233150823e-05,1.1435906344559044e-05,7.47593867345131e-06,5.495821460499428e-05,,,,,,7.907984581834171e-06,-8.526751116733067e-06,
77.202,28.571,,4.52551175840199e-05,1.1210964657948352e-05,7.99165809439728e-06,-5.327879080141429e-06,2.14481169678038e-05,,,,,3.630089486250654e-05,-7.572382401122013e-07,1.016777787299361e-05,
77.213,28.571,,0.000187439189176,5.627902282867581e-06,3.028037463082001e-05,4.110489498998504e-06,8.203496690839529e-06,,,,,7.908201951067895e-05,3.735239488378284e-06,1.8849703337764367e-05,
77.223,28.571,,5.12653105033678e-06,1.2422087820596062e-05,1.946391239471268e-05,2.676291614989168e-06,2.1631105482811108e-05,,,,,1.859367694123648e-05,4.001279194199015e-06,3.4772885555867106e-05,
77.233,28.571,,0.0001562865945743,7.7881140896352e-06,1.164957029686775e-05,3.253313707318739e-06,3.010088221344631e-05,,5.41116860404145e-05,,,3.6358589568408206e-05,8.426561180385761e-06,2.9601533242384903e-06,
77.244,28.571,,0.0001165347930509,3.900184310623445e-06,0.0001971839374164,-7.253867806866765e-06,8.60805630509276e-06,,2.494017462595366e-05,,,1.573868075865903e-06,6.984225365158636e-06,6.440821016440168e-05,
77.254,28.571,,,1.2318008884903977e-05,5.662943658535369e-05,4.950464699504664e-06,1.8277614799444564e-05,,,,,2.564653732406441e-05,5.716145551559748e-06,-7.676688255742192e-06,
77.264,28.571,,,1.080915899365209e-05,1.408213393006008e-05,-1.4741457334821462e-06,2.486595622031018e-05,,,,,3.218060010112822e-05,1.07088226286578e-06,0.0001157730221166,
77.275,28.571,,4.529474608716555e-05,6.194837624207139e-06,2.6394602173240852e-05,-1.1506443797770771e-06,2.412414005448227e-06,,2.330352799617685e-05,,,4.900157364318147e-05,2.0801214759558206e-06,5.338196842785692e-06,
77.285,28.571,,0.0003887910279445,5.413733106252039e-06,6.0931539337616414e-05,1.22505116451066e-05,-7.583587375847856e-07,,1.7735153960529715e-05,,,6.196535196067998e-06,2.871055039577186e-05,0.0001101718080462,
77.296,28.571,,0.0003148466057609,5.44283557246672e-06,2.997475530719385e-05,1.3689351362700108e-05,1.1662416000035591e-05,,2.8486338123911992e-05,,,4.297129635233432e-05,-1.2325609759500369e-06,2.217015571659431e-05,
76.849,28.58,,0.000102589961898,6.7437404140946455e-06,1.370141217194032e-05,5.815190888824873e-06,0.0003156907041557,,2.2982801965554245e-05,,,,-5.2918597504003635e-08,0.0003438858839217,
76.86,28.58,,0.0003893381217494,8.26049563329434e-06,1.3386978935159275e-05,-2.485027835064102e-06,3.766673216887284e-06,,,,,5.182513268664479e-05,4.367630936030764e-06,0.0002165025798603,
76.87,28.58,,0.0002275610895594,8.63246987137245e-06,1.5294504919438623e-05,-8.658493243274279e-06,-2.4141349058481865e-05,,,,,,-3.6922818935636325e-07,7.331384949793573e-06,
76.88,28.58,,0.0002320224157301,2.066760862362571e-05,1.6126570699270815e-05,1.7146821846836249e-06,2.756360663624946e-05,,4.632749914890155e-05,,,,1.0321547051717062e-05,2.417440782664926e-06,
76.891,28.58,,3.441034277784638e-05,8.554272426408716e-06,4.323292523622513e-05,5.148587661096826e-06,2.7937143386225216e-05,,2.254218088637572e-05,,,2.1499798094737343e-05,1.1321944839437492e-05,0.0003684094117488,
76.901,28.58,,0.0001523428800283,,6.209815182955936e-05,3.1070640034158714e-06,9.759482054505496e-06,,,,,6.393944204319268e-05,1.4506205161524122e-06,4.984262341167778e-05,
76.911,28.58,,0.000235441737459,1.3823285371472592e-05,1.9348204659763724e-05,7.230841220007278e-06,1.4472264410869684e-05,,,,,,5.863086698809639e-06,,
76.922,28.58,,2.944378138636239e-05,1.1516416634549388e-05,3.3347743737977e-05,-3.280644250480691e-06,2.6161073037656024e-05,,,,,,3.3783635444706306e-07,4.6637629566248506e-05,
76.932,28.58,,0.0005394255276769,1.1539481420186348e-05,1.810442699934356e-05,-2.184666755056241e-06,1.6304953533108346e-05,,,,,-1.4995162018749396e-05,2.375924623265746e-06,2.447293354634894e-06,
76.943,28.58,,3.766915142477956e-06,2.463168357280665e-06,0.0002259328321088,1.136267474066699e-05,6.432716327253729e-05,,5.474463978316635e-05,,,,1.5059917132020928e-05,2.5456569346715696e-05,
76.953,28.58,,0.0003828828921541,9.817458703764714e-06,5.1725994126172736e-05,9.679145478003193e-06,1.7752261555870064e-05,,,,,6.459045835072175e-05,-9.045304977917112e-06,-3.026509375558817e-06,
76.963,28.58,,1.2603149116330314e-05,4.036195605294779e-06,9.456339284952264e-06,8.2380574895069e-06,1.4368734809977468e-05,,,,,0.0003630641440395,9.495164704276249e-06,8.908441486710217e-06,
76.974,28.58,,,9.162376045424026e-06,1.004272053251043e-05,-4.03185094910441e-06,-3.312865010229871e-05,,3.0313452953123488e-05,,,7.759957043163013e-06,3.672850425573415e-06,0.0003794590593315,
76.984,28.58,,0.0001763016625773,1.1905088285857346e-05,1.135663751483662e-05,3.659193316707388e-05,1.606316254765261e-05,,3.0313452953123488e-05,,,,8.041771252464969e-06,6.602383655263111e-05,
76.994,28.58,,1.9268842152087015e-05,1.0004555406339932e-05,0.0001985898416023,1.1742502465494908e-05,6.152744390419684e-06,,2.6747857191367075e-05,,,-3.101750053247088e-06,1.0952306183753537e-05,3.205279426765628e-05,
77.005,28.58,,0.0001162066328106,-9.152026905212551e-06,1.5183869436441457e-05,7.073499546095263e-06,2.9438608180498704e-05,,1.9468177924863998e-05,,,3.661537266452797e-05,3.9445599213649984e-06,4.374775380711071e-05,
77.015,28.58,,,4.834396804653807e-06,8.939039253164083e-05,-1.6670024933773675e-06,1.6552501620026305e-05,,,,,,-9.107026016863529e-06,0.0002950862108264,
77.026,28.58,,4.929654460283928e-05,1.553090442030225e-05,1.2641966350201985e-05,-3.583453690225724e-06,9.069349471246824e-05,,3.09136048599612e-05,,,-1.5843993423914071e-06,6.998922799539287e-06,7.553285286121536e-06,
77.036,28.58,,0.0002469267637934,1.7932230548467487e-05,3.172829747200012e-05,6.5147964960488025e-06,1.3085022146697156e-05,,2.3089576643542387e-05,,,2.0510593458311632e-05,3.137728299407172e-06,3.5601779018179518e-06,
77.046,28.58,,,1.1178853128512856e-05,4.552908285404556e-05,7.358712537097745e-06,-4.410198926052544e-06,,2.663896702870261e-05,,,7.680679846089333e-05,5.33434831595514e-06,3.159476545988582e-05,
77.057,28.58,,8.705889922566712e-05,1.0059404303319752e-05,5.598622374236584e-05,7.277628355950583e-06,6.749499789293623e-06,,,,,9.221795335179196e-05,8.49271600600332e-06,1.0878980901907198e-05,
77.067,28.58,,7.369360537268221e-05,5.519959358935012e-06,1.0256309906253591e-05,-6.038682840880938e-06,3.080924943787977e-05,,2.165712066926062e-05,,,0.0002704587532207,9.045810656971298e-06,0.0001151666365331,
77.078,28.58,,0.0004162273544352,8.83244319993537e-06,3.530569756549085e-06,1.8343225747230465e-06,1.1566463399503846e-05,,3.3097130653914064e-05,,,,1.0304204806743655e-05,1.118038471759064e-05,
77.088,28.58,,3.550713518052362e-05,1.1325071682222188e-05,1.6352279999409802e-05,1.0495096830709372e-05,5.695523668691749e-06,,5.888114537810907e-05,,,1.867917671916075e-05,4.2125357140321285e-06,0.000231970770983,
77.098,28.58,,0.0003319401002954,1.2004141353827436e-05,2.38187476497842e-06,1.2382954082568176e-05,-1.8674618331715465e-05,,,,,-2.667376429599244e-05,9.31299746298464e-06,-4.235075266478816e-06,
77.109,28.58,,-2.343722144360072e-06,1.259700638911454e-05,1.6673115169396624e-05,-1.123963215832191e-06,2.1821180780534636e-05,,3.967638258473016e-05,,,2.5230156097677536e-05,9.873318958852906e-06,-4.87751151467819e-07,
77.119,28.58,,0.0001299315626965,1.1176713996974286e-05,2.6052119210362434e-05,3.519004394547665e-06,7.928096579234989e-07,,2.0867300918325785e-05,,,-2.3367061658063903e-05,6.111023935773119e-07,4.1358565795235336e-05,
77.129,28.58,,3.025347541552037e-05,2.8733400085911853e-06,1.401007921231212e-05,1.6007109024940291e-06,7.30563624529168e-06,,,,,1.7968543033930473e-05,1.0719204510678535e-05,8.076364792941604e-06,
77.14,28.58,,2.6128580429940484e-05,9.75042348727584e-06,3.2765852665761486e-05,7.271247795870295e-06,4.826711301575415e-05,,2.9085947971907444e-05,,,1.1147423720103689e-05,1.456791960663395e-05,3.0219887321436545e-06,
77.15,28.58,,0.0001328974467469,,4.112466922379099e-05,-3.457024604358594e-06,-1.4769818335480522e-05,,,,,,5.130943463882431e-06,-6.122473223513225e-06,
77.161,28.58,,,1.444915233150823e-05,4.677953620557673e-05,3.8030450468795607e-06,1.2983993656234816e-05,,2.991199835378211e-05,,,4.497566987993196e-05,4.432428681866441e-07,1.3445439435599836e-05,
77.171,28.58,,5.237166624283418e-05,4.997587438992923e-06,0.0002189054357586,8.393894859182183e-06,6.73911017656792e-06,,4.0857805288396776e-05,,,2.0524969386315206e-06,2.549172677390743e-06,5.684066127287224e-05,
77.181,28.58,,8.805633842712268e-05,5.674928615917452e-06,1.7847914932644926e-05,5.001660611014813e-06,2.7674826924339868e-05,,,,,,5.685581641046156e-07,1.415087899658829e-05,
77.192,28.58,,1.99858895939542e-05,1.004885052680038e-05,4.56662273791153e-05,1.5011210962256882e-05,0.0002963189035654,,,,,1.4007163372298235e-05,3.1501669582212344e-05,0.0002681493060663,
77.202,28.58,,2.445258724037558e-05,7.33495380700333e-06,2.7422845960245468e-05,-3.6871759334644594e-07,4.99204043080681e-06,,2.604023575258907e-05,,,3.020259646291379e-05,9.32855164137436e-06,3.462124732322991e-05,
77.213,28.58,,0.0005220561870373,6.365215995174367e-06,2.4166443836293183e-05,3.245461812184658e-06,1.7657675925875083e-05,,,,,7.032495341263711e-05,3.808735300481203e-06,-9.034791901285644e-07,
77.223,28.58,,0.0001976650964934,,9.348412277176976e-06,1.1574616110010538e-05,1.0833434316737112e-05,,,,,,-3.295597480246215e-06,2.4413233404629864e-05,
77.233,28.58,,,1.1953555258514824e-05,2.134405258402694e-05,1.14748199848691e-05,1.0887099051615223e-05,,2.9476686904672533e-05,,,4.285836257622577e-05,-2.8030681278323755e-06,3.711198587552644e-05,
77.244,28.58,,0.000435788067989,5.256511030893307e-06,2.467304511810653e-05,3.658417654150981e-06,1.444899862690363e-05,,3.1343555747298524e-05,,,3.218060010112822e-05,3.2186711905524135e-05,-1.326403162238421e-05,
77.254,28.58,,4.529474608716555e-05,4.223802989145042e-06,5.323544246493839e-05,1.1383101082174107e-05,2.436643626424484e-05,,,,,4.900157364318147e-05,1.11002345875022e-05,-1.339179743808927e-05,
77.264,28.58,,0.0002165401965612,1.188299575005658e-05,2.307489739905577e-05,2.505734983060393e-06,2.5488245228189044e-05,,2.8027794542140327e-05,,,,-1.8677953903534217e-06,6.285479321377352e-05,
77.275,28.58,,3.23644962918479e-05,9.95481968857348e-06,3.001932054758072e-05,8.274728315882385e-06,2.053412026725709e-05,,,,,2.7141803002450612e-05,-8.001093192433473e-06,6.896626132402162e-07,
77.285,28.58,,,7.385729986708611e-06,1.4429241673497016e-05,1.133915975515265e-05,5.507642526936252e-06,,,,,6.963714895391604e-06,6.622838100156514e-06,-4.50711086159572e-05,
77.296,28.58,,0.000165683493833,5.4882452786841895e-06,1.9542434529284947e-05,1.611927132216806e-06,2.148245221178513e-05,,6.969996320549399e-05,,,,1.883180084405467e-05,-1.8769432017506915e-06,
76.87,28.59,,1.869784136943053e-05,6.825774562457809e-06,2.6021549274446443e-05,9.93987669062335e-06,2.605341796879657e-05,,,,,1.589815724400978e-06,4.505495326156961e-06,-2.217376732005505e-06,
76.88,28.59,,3.06225374515634e-05,5.639792561851209e-06,2.4531813323847015e-05,-5.458634859678568e-06,1.7838093526734156e-06,,4.862927380600013e-05,,,4.279403583495878e-05,2.435519672872033e-05,5.308922845870256e-05,
76.891,28.59,,1.1614873073995112e-05,7.264467967615928e-06,3.800108288487536e-06,4.152755536779296e-06,3.103618155364529e-06,,5.2335133659653366e-05,,,2.266926276206505e-05,5.732093768529012e-07,4.296390397939831e-05,
76.901,28.59,,8.207539940485731e-05,7.838390047254506e-06,3.6228721000952646e-05,2.1278921849443577e-05,2.3067213987815197e-05,,,,,7.318495590880047e-06,3.3783635444706306e-07,1.5330750102293678e-05,
76.911,28.59,,0.0001876370224636,5.8460614127398e-06,6.673521511402214e-06,8.02770591690205e-06,8.373239325010218e-06,,3.329831088194624e-05,,,3.151671262457967e-05,1.3230514923634472e-05,1.9879138562828302e-05,
76.922,28.59,,0.0006177941686473,1.3410672181635164e-05,1.3236884115030987e-05,9.505020898359362e-06,1.9727309336303733e-05,,2.254218088637572e-05,,,6.951915565878153e-05,-6.996669981162995e-06,0.0001954616745933,
76.932,28.59,,0.0003679090295918,,1.6384939954150468e-05,-5.735719696531305e-06,1.912153857119847e-05,,2.8226946596987545e-05,,,,-1.1146450560772792e-05,5.253232302493416e-05,
76.943,28.59,,0.000486238481244,1.090874593501212e-05,1.6789193978183903e-05,8.206481652450748e-06,1.1868566616612952e-05,,2.5841347451205365e-05,,,0.0003630641440395,-4.367118435766315e-06,3.710196688189171e-05,
76.953,28.59,,0.0001172797055914,1.0004555406339932e-05,1.612475170986727e-05,8.77026522516644e-08,4.0623475797474384e-05,,,,,2.4220662453444675e-05,-5.075960871181451e-06,0.0001628508180147,
76.963,28.59,,0.0002656658471096,7.307829491765005e-06,5.973856241325848e-05,1.6882604541024193e-05,8.91780018719146e-06,,3.708516669576056e-05,,,3.301935430499725e-05,8.041771252464969e-06,4.9081750148616266e-06,
76.974,28.59,,0.0001055700267897,1.2386149137455504e-05,6.259730434976518e-05,1.3632859463541536e-06,1.8887458281824365e-05,,2.560273787821643e-05,,,7.74477084632963e-05,7.561139682366047e-06,2.409901071587228e-06,
76.984,28.59,,0.0003060089948121,9.038861207955051e-06,3.14724056806881e-05,-2.8076424314349424e-06,1.5469411664525978e-05,,,,,3.661537266452797e-05,7.332936547754798e-06,2.7249376216786917e-05,
76.994,28.59,,0.0001468612608732,1.5665624232497066e-05,1.1322454156470483e-05,5.110795427754056e-06,3.0634793802164495e-05,,,,,,5.176874310564017e-06,0.000179371680133,
77.005,28.59,,4.766524398291949e-06,1.1194302715011872e-05,5.974343730485998e-05,9.42923543334473e-06,8.713876923138741e-06,,,,,2.704492180782836e-05,5.302826684783213e-05,1.7285163266933523e-05,
77.015,28.59,,2.8163351089460772e-05,,0.0003329848113935,1.1342494872224052e-05,1.95094762602821e-05,,3.563860082067549e-05,,,5.603687168331817e-05,-3.146933295283816e-06,-3.414239699850441e-06,
77.026,28.59,,,7.870847184676677e-06,1.842709752963856e-05,-3.4881581996160094e-06,1.6000789401005022e-05,,3.117749292869121e-05,,,,1.2484284525271503e-05,0.000347487948602,
77.036,28.59,,0.0001785205240594,,0.0004464249650482,-1.884295897980337e-06,2.1489056962309405e-05,,4.000592161901295e-05,,,9.221795335179196e-05,7.103330972313415e-06,,
77.046,28.59,,0.000148393199197,4.273031208867906e-06,5.441517714643851e-05,-3.223133489882457e-06,-7.361310281339684e-07,,,,,,8.256501132564154e-06,1.1881079444719944e-05,
77.057,28.59,,4.328382783569396e-05,1.0197911251452751e-05,3.7698282540077344e-05,3.4160909763159e-06,1.5430869098054245e-05,,,,,1.7197708075400442e-05,3.879233645420754e-06,8.735033770790324e-05,
77.067,28.59,,0.0006584381917491,7.100609764165711e-06,7.305439339688746e-06,6.278920068325533e-07,1.0048447620647494e-05,,,,,3.868722342303954e-05,9.48514116316801e-06,4.808227913599694e-06,
77.078,28.59,,5.856494681211189e-05,5.985027655697195e-06,2.5586041374481283e-05,1.3156614841136616e-05,2.6738334781839512e-05,,3.832273432635702e-05,,,8.473655179841444e-05,8.307448297273368e-06,-5.030633019487141e-06,
77.088,28.59,,6.357506208587438e-06,1.1176713996974286e-05,4.3469412048580125e-05,-3.382660679562832e-06,5.065186996944249e-05,,,,,2.2790634830016643e-05,9.868297638604416e-06,6.919810857652919e-06,
77.098,28.59,,1.366592914564535e-05,2.8733400085911853e-06,5.7343342632520944e-05,-2.408226646366529e-05,1.649317709961906e-05,,2.269813012389932e-05,,,,-7.381396699202014e-06,,
77.109,28.59,,0.0002855425409507,1.4361478861246724e-05,9.152009624813218e-06,4.495784651226131e-06,1.699843596725259e-05,,,,,2.0545985535136424e-05,1.4178186575009022e-05,3.0881285056238994e-05,
77.119,28.59,,2.6128580429940484e-05,6.847556051070569e-06,4.8964444431476295e-05,3.724136149685364e-06,2.843988659151364e-05,,5.888114537810907e-05,,,,1.0177039257541765e-05,2.1952502720523626e-05,
77.129,28.59,,0.0001119119042414,1.2990566574444529e-05,6.973057315917686e-05,-1.273855559702497e-06,8.828785212244838e-06,,4.300927685108036e-05,,,,1.5666610124753788e-05,1.4373721569427287e-05,
77.14,28.59,,3.431636650930159e-05,,1.7876727724797092e-05,9.463729838898873e-06,1.4210916560841724e-05,,,,,3.707337964442559e-05,8.0818517744774e-06,5.0624566938495263e-05,
77.15,28.59,,0.0003744135028682,5.627902282867581e-06,6.87318561176653e-06,1.0500308462724206e-06,1.549662192701362e-05,,,,,,1.299853920500027e-06,-2.520500288483163e-07,
77.161,28.59,,0.0001602374395588,6.390638191078324e-06,6.85007034917362e-05,4.895555775874527e-06,6.434201168303844e-06,,,,,6.362448038998991e-05,1.736855551826011e-06,5.197774225962348e-05,
77.171,28.59,,0.0001475012250011,7.33495380700333e-06,2.243203562102281e-05,-4.636976882466115e-06,-7.0513569880859e-06,,4.193977656541392e-05,,,1.895870082080364e-05,3.874939920933684e-06,-1.5456638493560604e-06,
77.181,28.59,,0.0002016079670283,6.365215995174367e-06,1.1552821888471954e-05,,8.459737728117034e-06,,,,,3.695629493449815e-05,7.571939931949601e-06,0.0001928789570229,
