longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
77.067,28.541,8.151066140271723e-06,2.3421640435117297e-05,1.3423474456430997e-06,1.638860885577742e-05,1.6674286598572508e-05,3.726880095200613e-05,-1.960445115400944e-05,1.76604553416837e-05,-1.984951632039156e-05,-3.909283350367332e-06,1.901432915474288e-05,6.892434612382203e-06,1.661451460677199e-05
77.078,28.541,-2.8685555662377737e-05,8.55450070957886e-06,-4.169852218183223e-06,6.649690021731658e-06,5.928730843152152e-06,2.4301787561853416e-05,-1.960445115400944e-05,6.460460554080783e-06,-2.145395592378918e-05,,1.786414759408217e-05,1.9923720174119808e-05,1.4070249562792014e-05
77.088,28.541,0.0004175123758614,-1.7035225027939305e-05,1.476493594054773e-06,4.867672760155983e-05,4.237146640662104e-06,1.7071073671104386e-05,-1.960445115400944e-05,-2.2616331989411265e-06,-1.3987822057970334e-05,-5.371211500460049e-06,1.3250969459477346e-05,2.312926881131716e-05,2.4091163140838034e-05
77.098,28.541,0.000422969693318,-1.714697282295674e-05,-2.078383658954408e-05,1.4217093848856166e-05,5.175756541575538e-06,3.447219933150336e-05,-8.063238055910915e-06,3.9902765820443165e-06,-3.710107421284192e-06,1.2518053154053632e-05,6.97371615387965e-06,1.7592246877029538e-05,3.155038939439692e-05
77.109,28.541,0.0003385082818567,,-4.356047895726079e-07,2.9782911951770075e-05,5.430973396869376e-05,2.050174771284219e-05,2.47778352786554e-05,1.0444769941386768e-05,-7.004491180850891e-06,-1.0475795534148348e-05,-4.59653028883622e-06,3.778704194701277e-05,
77.119,28.541,0.0002839586522895,-1.5650934983568732e-06,-1.2183037142676769e-05,1.9300676285638477e-05,5.933959619142115e-05,2.552231308072805e-05,1.2236733937243116e-06,-2.7927299015573226e-06,-8.346117283508647e-06,-1.465940658817999e-05,-4.59653028883622e-06,3.879859832522925e-06,6.736358045600355e-05
77.129,28.541,0.0003617653856053,1.3690758351003751e-05,1.6538186855541426e-06,3.0413953027164098e-06,1.1544826520548668e-05,3.284660124336369e-05,1.2236733937243116e-06,1.1398909009585624e-05,-8.346117283508647e-06,-8.23500522528775e-06,-4.59653028883622e-06,5.0881380957434885e-06,3.761690459214151e-05
77.14,28.541,3.243676110287197e-05,-7.872777132433839e-06,2.019222119997721e-05,-2.5352826469315914e-06,7.500176434405148e-05,2.440510070300661e-05,2.960433812404517e-05,3.0009175588929797e-06,-4.451883796718903e-06,,9.227238479070364e-06,2.220085889348411e-06,2.724617297644727e-05
77.15,28.541,8.719594916328788e-05,-1.5439103663084097e-05,-1.1646270650089718e-06,1.930809230543673e-05,-6.421457214855764e-07,5.926356607233174e-05,1.5110958884179126e-06,7.487459697586019e-06,-1.227142729476327e-05,-2.254823584735277e-06,1.2694020369963256e-05,7.607964562339475e-06,2.3432283342117444e-05
77.161,28.541,-7.006250598351471e-06,-5.084189524495741e-06,8.95654648047639e-06,9.471592420595698e-06,1.905670069390908e-05,2.690047404030338e-05,8.029908713069744e-06,-1.82131498149829e-05,-1.8677492334973067e-05,-5.30469242221443e-06,2.3012078600004315e-05,6.098660833231406e-06,2.8669030143646523e-05
77.171,28.541,-3.101908077951521e-05,9.428309567738324e-06,1.534342857212323e-07,3.494385236990638e-05,4.583954705594806e-06,2.169513209082652e-05,3.9101660149754025e-06,-9.470445547776762e-06,,-4.15053136748611e-06,2.3945547582115975e-05,5.160006821824936e-08,2.5058991013793275e-05
77.181,28.541,0.0003516950819175,1.5940857338136993e-05,4.136327333981171e-06,3.866623956128024e-05,1.6658388631185517e-05,1.5261481166817248e-05,3.9101660149754025e-06,6.061603016860317e-06,-1.295763286179863e-05,,3.349154212628491e-05,9.084981684281956e-06,2.2305286620394327e-05
77.192,28.541,3.594848749344237e-05,3.062502401007805e-06,-5.713301106879953e-06,1.0066260983876418e-05,3.018760253326036e-06,5.929528924752958e-05,-3.777024903683923e-05,6.658323400188237e-06,,,3.142589412163943e-05,1.1833937605842948e-05,6.616260361624882e-05
77.202,28.541,0.0006557134329341,2.686610969249159e-05,9.27439032238908e-06,2.033049167948775e-05,4.076911409356399e-06,2.248017153760884e-05,3.9101660149754025e-06,-3.847264906653436e-06,-1.591872569406405e-05,-2.609194052638486e-05,1.0122801541001536e-05,5.73251600144431e-06,6.129999383119866e-05
77.213,28.541,-3.074520645895973e-05,,4.755331701744581e-06,7.531685696449131e-06,1.1919267308257986e-05,1.639887886994984e-05,1.2773090929840691e-05,1.190125840366818e-05,-9.900910299620593e-06,-4.071578132425202e-06,9.89776526694186e-06,-2.139972593795392e-06,3.0558614525943995e-05
77.223,28.541,7.901019671407994e-06,,2.408318869129289e-05,1.6173033145605586e-05,9.383492169945384e-07,3.796435703407042e-05,-5.964552838122472e-05,-7.803932385286316e-05,-1.816935764509253e-05,-4.071578132425202e-06,2.4361474061151966e-05,6.82800164213404e-05,1.2547054211609066e-05
77.233,28.541,2.890469477279112e-05,-4.17980263591744e-05,-2.853255125501164e-07,2.0682512058556317e-06,4.521128357737325e-05,5.749802949139848e-05,2.1735015252488665e-05,6.702097834931919e-06,-1.7041581941157349e-06,-8.760597665968817e-06,8.135281677823514e-05,7.890601409599185e-06,3.169209958286956e-05
77.244,28.541,3.699952503666282e-05,8.078774953901302e-06,1.8155622001359009e-06,8.251828148786444e-06,5.301572309690528e-05,3.398365879547782e-05,7.198217645054683e-06,8.469550266454462e-06,-4.19256066379603e-05,-2.609684452181682e-05,5.130848512635566e-05,2.8818967621191405e-06,5.857625728822313e-05
77.254,28.541,-2.511153979867231e-05,6.432077043427853e-06,7.913854460639413e-06,2.5670855393400416e-05,-1.906481656988035e-06,3.781218401854858e-05,-2.926803745140205e-06,3.633197820818168e-06,-4.19256066379603e-05,1.4633171304012649e-05,3.114827995887026e-05,-4.8773340495245066e-06,1.883667937363498e-05
77.264,28.541,3.8859405322000384e-05,-4.624411758413771e-06,1.8646493344931516e-06,1.3150878658052534e-05,6.237669822439784e-06,1.5316056305891834e-05,-1.4408111383090729e-05,2.0510937247308902e-05,-9.795984624361154e-06,-2.109578053932637e-05,1.986603092518635e-05,-7.784899025864433e-06,5.513558426173404e-05
77.275,28.541,-4.55029930890305e-06,1.407166337230592e-06,2.656873903106316e-06,1.542927566333674e-05,9.060161573870571e-06,3.611910142353736e-05,,-7.677153007534798e-06,-4.204723154543899e-05,-7.278005796251818e-06,3.534739153110422e-05,8.261967013822868e-05,4.911611540592276e-05
77.285,28.541,0.0001064323732862,-2.499484980944544e-05,-1.6851249711180571e-06,1.3000681974517647e-05,1.8693202946451493e-05,3.476119672995992e-05,-7.724886927462649e-06,2.5070548304029217e-07,-6.95544349582633e-06,-1.6018833548514522e-06,7.5128659773326945e-06,3.209993155905977e-05,3.09229944832623e-05
77.296,28.541,3.804392690653913e-05,-1.6612146282568574e-05,5.351013442123076e-06,7.145888503146125e-06,9.184053487842904e-05,2.7963265893049535e-05,,-5.321948992786929e-05,,,1.808744491427205e-05,3.696257408591919e-05,6.341350672300905e-05
77.306,28.541,3.566521263564937e-05,,9.87945077213226e-06,1.1903743143193424e-05,5.873429927305551e-06,2.880405736505054e-05,-1.1180900401086546e-05,5.179196250537643e-06,,9.163391041511204e-06,4.287087358534336e-05,9.86318900686456e-06,1.9380186131456867e-05
77.316,28.541,-9.79652668320341e-06,1.5191324564511888e-05,-1.0349664080422372e-05,0.0001805598149076,-7.814873242750764e-06,4.048059781780466e-05,2.108781336573884e-05,1.969726145034656e-05,-1.0381667379988356e-05,-2.8240716346772388e-05,1.1119403097836766e-05,1.9127255654893816e-05,3.4228483855258673e-05
76.849,28.551,2.7643305656965825e-05,-1.366621859233419e-06,-2.7880720153916627e-05,1.7533955542603508e-05,7.305272902158322e-06,2.4237093384726904e-05,-6.455614766309736e-06,3.3509566037537297e-06,,-4.4851931306766346e-05,3.8497291825478896e-05,3.031736378034111e-05,3.393027145648375e-05
76.86,28.551,9.858732664724812e-05,1.2650741155084688e-05,-2.584388857940212e-05,0.0002586907939985,1.9905593944713477e-05,1.9262248315499164e-05,-6.455614766309736e-06,-1.7722528355079703e-05,-7.23654147805064e-06,-2.674767529242672e-05,8.584922761656344e-05,-5.713219707104145e-06,3.823436418315396e-05
76.87,28.551,8.185444312402979e-05,1.3714733540837187e-05,-3.1417146146850428e-06,2.5925830414053053e-05,8.17732434370555e-05,1.4432134776143355e-05,,0.0001058434281731,-1.971515484910924e-05,,0.000104195161839,2.9673947210540064e-05,3.0221954148146324e-05
76.88,28.551,3.558635580702685e-05,2.599716935947072e-05,-3.546426887623966e-05,2.257531923532952e-05,3.622129952418618e-06,2.745106212387327e-05,-9.141127520706505e-05,2.703131713133189e-06,-1.590481224411633e-05,-6.353796379698906e-06,2.25745425268542e-05,5.586286988545908e-06,3.126832234556787e-05
76.891,28.551,-6.209613729879493e-06,-1.3912032045482192e-05,1.1813602213806009e-05,9.344347199657932e-05,1.523648370493902e-05,3.679415749502368e-05,,-4.276143226888962e-05,-1.0253647815261502e-05,-7.627153536304831e-06,1.6830834283609875e-05,5.160333330422873e-06,3.11638941639103e-05
76.901,28.551,-2.910880766648916e-06,7.689951416978147e-06,4.194257314793504e-07,1.2604356015799569e-05,7.76769156800583e-05,3.02963253488997e-05,2.41606039708131e-06,-0.0001226270833285,,-4.897549843008164e-06,2.251430305477697e-05,-1.1074805115640627e-05,3.0324286854011007e-05
76.911,28.551,0.0004457352333702,2.1995876522851177e-05,-8.527731552021578e-07,4.179771167400759e-06,3.186414687661454e-05,3.804349398706108e-05,-1.960445115400944e-05,1.884312223410234e-05,-7.430889581883093e-06,-8.718531717022415e-06,2.191746716562193e-05,3.2341943096980685e-06,3.586326783988625e-05
76.922,28.551,2.0484159904299304e-05,6.066150035621831e-06,3.292972905910574e-06,1.2096760656277183e-05,1.1672334949253129e-05,6.687957647955045e-05,-4.920299943478312e-06,2.4725707703510125e-07,-2.2338965209200975e-05,-1.462628279114142e-05,4.650103073799983e-05,5.273624083201867e-06,2.551352918089833e-05
76.932,28.551,-2.1873413516004803e-06,,1.0185171049670316e-05,1.5550696844002232e-05,-7.135071427910589e-06,2.9309043384273537e-05,,-6.290291639743373e-05,-3.957836088375189e-05,-1.2861708455602638e-05,2.039715218415949e-05,1.0781892342492938e-05,7.068119884934276e-05
76.943,28.551,-1.03643496913719e-05,2.203338226536289e-05,3.403385198907927e-05,0.0001325010234722,4.039811028633267e-05,4.6635290345875546e-05,,5.47579520571162e-06,,-1.6747002518968657e-05,-5.876314389752224e-06,-3.8934413169045e-06,6.97087452863343e-05
76.953,28.551,-1.5009414937594556e-06,1.8346996512264013e-05,5.406896434578812e-06,2.7565454729483463e-05,1.5994184650480747e-05,3.134118742309511e-05,-4.920299943478312e-06,8.710716770110594e-07,,-7.223006377898855e-06,6.448450585594401e-05,-6.731211215083022e-06,3.412166188354604e-05
76.963,28.551,0.0003309994644951,2.994680471601896e-06,-1.0504896636120977e-05,1.0915516213572118e-05,-3.530884896463249e-06,2.0367475372040644e-05,5.955303549853852e-06,-1.0753230526461266e-05,-3.2219734293903457e-06,-2.210386810475029e-05,-5.876314389752224e-06,4.65259472548496e-06,1.799301026039757e-05
76.974,28.551,5.183952816878445e-05,1.1665040801744908e-05,5.395822881837376e-06,1.8624736185302027e-05,1.7676120478427038e-05,1.8766921130009e-05,1.0624710739648435e-05,6.7894529820478056e-06,-2.145395592378918e-05,,6.423982267733663e-05,-4.444192200026009e-06,2.8498652682174e-05
76.984,28.551,2.305022098880727e-05,-2.569047978795425e-07,1.8461769286659543e-05,1.0335472325095909e-05,0.0001711477525532,3.52216447936371e-05,-1.6318417692673393e-05,4.534652362053748e-06,-6.601601853617467e-06,3.815742729784688e-06,1.015087400446646e-05,5.870025233889464e-06,1.8400784028926864e-05
76.994,28.551,0.0003884055477101,-1.506721855548676e-05,5.723500180465635e-06,0.0001208605826832,7.033917790977284e-05,3.52216447936371e-05,3.169937372149434e-06,-1.1210319826204795e-05,-1.8677492334973067e-05,-2.2774273020331748e-05,1.533042268420104e-05,3.618810296757147e-05,5.962249997537583e-05
77.005,28.551,0.0003669918514788,-2.017330189119093e-05,-5.241736289463006e-06,0.0001174245044239,3.7362869989010505e-06,2.076634882541839e-05,3.169937372149434e-06,-4.6990726332296617e-07,,,3.206646942999214e-05,5.203933687880635e-05,8.095331577351317e-05
77.015,28.551,0.0001347678044112,-1.860354132077191e-05,1.882019751064945e-05,2.099832272506319e-05,3.321907570352778e-05,5.489441537065432e-05,-3.3736844216036843e-06,4.076544428244233e-06,-8.346117283508647e-06,,2.797056913550477e-05,6.129299435997382e-06,3.3598014852032065e-05
77.026,28.551,-1.1745690244424624e-05,2.877368933695834e-05,7.784597983118147e-06,2.0818681150558405e-05,2.313957884325646e-05,1.3431613297143484e-05,1.0239217772323173e-05,6.933888130333798e-07,-1.8111180906998925e-05,-8.492233064316679e-06,2.06672957574483e-05,1.2996127225051168e-05,1.4688183000544086e-05
77.036,28.551,6.170627602841705e-05,-2.326745197933633e-05,1.0024210496339949e-05,2.9843049560440704e-05,1.1402515156078152e-05,5.1499708206392825e-05,-3.3736844216036843e-06,1.0407166882941963e-05,-7.004491180850891e-06,-9.567315828462595e-06,,5.2695672820846085e-06,4.520105358096771e-05
77.046,28.551,9.862294973572716e-05,2.3421640435117297e-05,-8.376156074518804e-06,6.100759947003098e-06,1.5413217624882236e-05,5.3102423407835886e-05,-2.743600452959072e-05,1.76604553416837e-05,-1.2849589438701514e-05,-3.545625759215909e-06,1.0297027074557263e-05,5.354573659133166e-05,5.016412978875451e-05
77.057,28.551,2.409768512734445e-06,2.116405539709376e-06,-6.844514359727327e-07,1.7336282326141372e-05,2.3751288608764295e-05,6.286771531449631e-05,,-1.0858686437131835e-05,-4.923604501527734e-05,-3.009190322700306e-06,2.1323658074834384e-05,7.317055860767141e-06,6.652222509728745e-05
77.067,28.551,0.0002670809626579,1.0739348908828106e-05,1.039576636685524e-05,0.0001323031756328,3.872814431815641e-06,2.5119205020018853e-05,-3.777024903683923e-05,-2.2616331989411265e-06,-3.302988034192822e-06,-1.683663322182838e-05,2.3336358935921453e-05,6.3851161939965095e-06,3.966835356550291e-05
77.078,28.551,4.2827712604776025e-05,3.077954886521184e-07,4.456879651115742e-06,5.820593742100755e-06,2.034020872088149e-05,1.8916907720267773e-05,3.47234818036668e-05,-6.926345122337807e-06,,-1.7264299458474852e-05,1.956061714736279e-05,4.134091068408452e-05,
77.088,28.551,4.355340206529945e-05,-2.0599018171196803e-05,4.956801149091916e-06,3.689617369673215e-05,-4.657591944123851e-06,1.815664472815115e-05,2.7381395284464816e-06,1.0444769941386768e-05,-1.295763286179863e-05,-6.150542048999341e-06,2.470576873747632e-05,2.370493166381493e-05,2.5365661713294685e-05
77.098,28.551,-5.445177885121666e-05,-3.889734216500074e-05,4.093987172382185e-06,2.9186403480707668e-05,6.418584348466538e-07,3.726880095200613e-05,-1.4408111383090729e-05,0.0004573808109853,-9.900910299620593e-06,-1.2557370610011276e-05,5.628774670185521e-05,7.834870302758645e-06,5.417838474386372e-05
77.109,28.551,3.1874962587608024e-05,,-5.065073764853878e-07,1.61111729539698e-05,1.6507585314684547e-05,1.4658070540463086e-05,2.0174697965558157e-06,-3.463600251052412e-06,-6.8252847995609045e-06,1.498034066571563e-06,3.55544216290582e-05,-5.02069588037557e-06,4.59292896266561e-05
77.119,28.551,3.662295057438314e-05,-4.086895569344051e-05,4.212181011098437e-05,0.0002406342973699,9.55440009420272e-06,2.3410424546455037e-05,-4.756135604111478e-05,1.1518652172526345e-05,-1.7428959836252034e-05,-4.15053136748611e-06,3.0422483177972023e-05,-1.5635767340427265e-05,3.448070856393315e-05
77.129,28.551,0.0003079414891544,-1.158716941063176e-06,4.545395768218441e-06,1.2445749234757386e-05,3.5402820230956422e-06,4.663883373723365e-05,,7.487459697586019e-06,-4.1503408283460885e-06,,1.358193640044192e-05,2.6773997888085432e-05,4.2478750401642174e-05
77.14,28.551,2.750707062659785e-05,1.1739154615497682e-05,-1.7093153701353003e-06,-5.226587518336601e-07,3.520315658533946e-05,5.41414410690777e-05,-5.964552838122472e-05,8.821549272397533e-06,-6.95544349582633e-06,-2.21137215703493e-05,1.4251147149479948e-05,-7.39046936359955e-06,2.5944345907191743e-05
77.15,28.551,1.9894268916687e-05,,8.216591595555656e-06,0.000130779822939,1.0594460036372766e-05,3.202208608854562e-05,-6.701309871459671e-07,1.3361935089051258e-05,-4.1503408283460885e-06,-1.5939638615236618e-05,1.786414759408217e-05,1.1099818038928788e-05,4.32736924267374e-05
77.161,28.551,-4.454443569557043e-06,-2.4675509848748334e-06,-2.511838829377666e-06,0.0001780911115929,4.539784640655853e-06,3.607181133702397e-05,-6.701309871459671e-07,-2.030996256507933e-05,-6.815090273448732e-06,-2.633088661241345e-05,4.131487003178336e-05,1.7080177713069133e-05,1.0852842024178244e-05
77.171,28.551,2.900520030379994e-06,,2.9690425435546786e-05,2.6411622457089837e-05,1.5795172657817602e-05,7.454828300978988e-05,-6.701309871459671e-07,5.846380190632772e-06,-4.19256066379603e-05,-3.9637170630157925e-06,2.0753152057295665e-05,-3.273969241490704e-06,6.938228762010112e-05
77.181,28.551,0.0001233132643392,2.9474993425537832e-05,-1.2736846656480338e-05,1.6925374438869767e-05,3.8336884244927205e-06,5.926356607233174e-05,-6.701309871459671e-07,9.348494131700136e-06,-1.7041581941157349e-06,-2.831806705216877e-05,1.480738319514785e-05,2.768383637885563e-05,2.170588959415909e-05
77.192,28.551,-1.4383179404831026e-05,-7.501554591726744e-06,2.197943786086398e-06,2.043386120931245e-05,2.3294391212402843e-05,2.7836305889650248e-05,1.9385806808713824e-06,4.456366241356591e-06,-9.795984624361154e-06,-3.6915578675689176e-05,1.4458727491728496e-05,1.6933976439759135e-05,3.180473868269473e-05
77.202,28.551,2.9888680728618056e-05,-1.4157692930893973e-05,1.2036710359097924e-05,8.308729775308166e-06,1.3699256669497116e-05,2.822705209837295e-05,-6.701309871459671e-07,1.0900801498792134e-05,-1.0381667379988356e-05,-4.967329005012289e-06,9.617865725886075e-05,3.982941052527167e-06,2.3432283342117444e-05
77.213,28.551,1.4818134332017507e-05,1.6408324881922454e-05,-4.09693438996328e-06,3.4742295156320324e-06,6.530832251883112e-06,2.166922604374122e-05,-6.701309871459671e-07,8.184546459233388e-06,-5.405690444604261e-06,-1.3946082617621867e-05,9.227238479070364e-06,5.978337867418304e-06,4.837342203245498e-05
77.223,28.551,2.162770397262648e-05,8.078774953901302e-06,-1.2469227783640238e-07,1.9320887076901272e-05,2.851884528354276e-05,3.5399738408159465e-05,-3.193761222064495e-05,7.77111290517496e-06,-5.405690444604261e-06,-4.948591367792687e-07,6.97371615387965e-06,1.3486654779626406e-06,6.616260361624882e-05
77.233,28.551,7.124803960323334e-05,9.32530838326784e-06,-6.944816504983464e-06,2.1576604922302067e-05,5.995434548822232e-06,5.5062897445168346e-05,-6.701309871459671e-07,2.7365431378711943e-05,,-2.0158879124210216e-05,1.2694020369963256e-05,1.907812293211464e-05,5.634018452838063e-05
77.244,28.551,0.000117611780297,1.0842747542483266e-05,-1.8552686015027572e-05,1.886436621134635e-05,-1.05513345260988e-05,2.3657943529542536e-05,1.0263349395245314e-05,-1.179265836981358e-05,-5.405690444604261e-06,,1.6291271094814874e-05,3.418518099351786e-05,1.690191129455343e-05
